24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.19,220.76,181.88,203.61,182.69,189.26,176.46,185.01,184.04,175.32,176.67,174.79,182.95,178.13,175.38,174.36,177.48,178.8,179.27,178.85,179.75,175.66,179.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.12,187.61,192.62,180.94,195.21,182.2,191.14,190.44,189.54,189.6,191.76,180.01,190.74,189.72,188.73,192.96,189.9,192.46,194.65,195.83,199.56,176.65,197.12,192.33,Peptide702,ErbB2-pY1112,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.4,11.72,-0.79,4.22,-7.46,6.81,-6.2,2.74,2.04,1.14,1.2,3.36,-8.39,2.34,1.32,0.33,4.56,1.5,4.06,6.25,7.43,11.16,-11.75,8.72,3.93
185.53,186.95,171.29,184.61,183.37,186.95,186.32,184.9,191.87,185.9,180.82,191.06,188.32,184.6,187.25,187.29,184.72,188.98,187.33,190.88,200.37,190.25,189.33,194.19,Peptide702,ErbB2-pY1112,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.87,-1.45,-17.11,-3.79,-5.03,-1.45,-2.08,-3.5,3.47,-2.5,-7.58,2.66,-0.08,-3.8,-1.15,-1.11,-3.68,0.58,-1.07,2.48,11.97,1.85,0.93,5.79
197.89,179.56,187.13,178.59,184.57,189.54,186.01,181.58,188.61,184.55,188.17,191,188.79,183.22,182.28,188.74,187.52,182.44,182.31,180.68,189.78,182.81,195.58,199.18,Peptide702,ErbB2-pY1112,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.49,-8.84,-1.27,-9.81,-3.83,1.14,-2.39,-6.82,0.21,-3.85,-0.23,2.6,0.39,-5.18,-6.12,0.34,-0.88,-5.96,-6.09,-7.72,1.38,-5.59,7.18,10.78
194.73,208.44,183.35,197.48,188.47,186.82,177.01,183.84,186.67,190.1,187.93,187.3,184.25,182.8,187.52,184.49,186.37,179.96,184.54,190.85,189.79,184.8,185.67,190.19,Peptide702,ErbB2-pY1112,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.33,20.04,-5.05,9.08,0.07,-1.58,-11.39,-4.56,-1.73,1.7,-0.47,-1.1,-4.15,-5.6,-0.88,-3.91,-2.03,-8.44,-3.86,2.45,1.39,-3.6,-2.73,1.79
191.03,179.25,180.17,177.06,193.71,179.43,188.79,183.97,189.8,179.77,185.84,185.7,191.19,180.39,195.42,184.75,185.61,189.23,182.93,184.34,189.62,184.87,191.09,188.86,Peptide702,ErbB2-pY1112,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.63,-9.15,-8.23,-11.34,5.31,-8.97,0.39,-4.43,1.4,-8.63,-2.56,-2.7,2.79,-8.01,7.02,-3.65,-2.79,0.83,-5.47,-4.06,1.22,-3.53,2.69,0.46
181.15,194.24,182.17,181.41,180.91,195.72,180.43,186.56,185.97,183.71,185.02,189.2,187.78,188.49,184.88,184.68,190.44,193.03,188.29,188.53,187.69,184.73,187.02,187.76,Peptide702,ErbB2-pY1112,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-7.25,5.84,-6.23,-6.99,-7.49,7.32,-7.97,-1.84,-2.43,-4.69,-3.38,0.8,-0.62,0.09,-3.52,-3.72,2.04,4.63,-0.11,0.13,-0.71,-3.67,-1.38,-0.64
242.36,187.11,224.68,183.21,206.99,183.82,204.01,182.44,189.97,186.47,187.35,184.71,192.2,181.52,184.73,185.93,187.55,185.64,185.31,184.61,185.18,181.09,186.61,186.66,Peptide702,ErbB2-pY1112,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,53.96,-1.29,36.28,-5.19,18.59,-4.58,15.61,-5.96,1.57,-1.93,-1.05,-3.69,3.8,-6.88,-3.67,-2.47,-0.85,-2.76,-3.09,-3.79,-3.22,-7.31,-1.79,-1.74
245.63,207.8,227.06,201.35,208.55,194.1,197.42,191.5,190.95,190.92,185.07,185.98,186.96,184.45,187.53,180.58,182.09,188.71,183.54,190.56,187,187.73,189.03,195.02,Peptide702,ErbB2-pY1112,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,57.23,19.4,38.66,12.95,20.15,5.7,9.02,3.1,2.55,2.52,-3.33,-2.42,-1.44,-3.95,-0.87,-7.82,-6.31,0.31,-4.86,2.16,-1.4,-0.67,0.63,6.62
186.67,186.13,184.41,184.91,173.58,180.59,185.66,183.79,183.9,183.68,183.39,182.72,195.62,178.44,184.27,185.77,188.17,182.87,189.48,178.71,182.49,187.64,190.03,181.03,Peptide702,ErbB2-pY1112,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.73,-2.27,-3.99,-3.49,-14.82,-7.81,-2.74,-4.61,-4.5,-4.72,-5.01,-5.68,7.22,-9.96,-4.13,-2.63,-0.23,-5.53,1.08,-9.69,-5.91,-0.76,1.63,-7.37
190.09,193.55,182.7,186.97,182.97,183.88,187.83,182.84,188.4,185.38,183.36,182.24,180.51,179.16,182.44,185.05,188.36,189.95,192.07,191.23,184.79,187.6,193.34,194.29,Peptide702,ErbB2-pY1112,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.69,5.15,-5.7,-1.43,-5.43,-4.52,-0.57,-5.56,0,-3.02,-5.04,-6.16,-7.89,-9.24,-5.96,-3.35,-0.04,1.55,3.67,2.83,-3.61,-0.8,4.94,5.89
189.64,208.02,183.25,195.49,188.11,186.55,185.79,187.21,187.81,182.54,193.65,185.21,185.86,185.52,188.69,181.68,186.23,187.56,189.4,188.88,190.63,189.73,195.01,187.6,Peptide702,ErbB2-pY1112,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.24,19.62,-5.15,7.09,-0.29,-1.85,-2.61,-1.19,-0.59,-5.86,5.25,-3.19,-2.54,-2.88,0.29,-6.72,-2.17,-0.84,1,0.48,2.23,1.33,6.61,-0.8
197.34,178.93,182.47,179.13,176.06,183.94,185.6,194.52,188.67,183.92,183.81,186.4,183.88,186.85,183.24,180.42,189.83,191.26,187,187.29,185.59,183.67,188.64,190.66,Peptide702,ErbB2-pY1112,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.94,-9.47,-5.93,-9.27,-12.34,-4.46,-2.8,6.12,0.27,-4.48,-4.59,-2,-4.52,-1.55,-5.16,-7.98,1.43,2.86,-1.4,-1.11,-2.81,-4.73,0.24,2.26
207.12,188.24,190.65,188.51,191.35,185.52,187.46,184.93,188.04,185.81,189.06,182.3,190.5,186.85,184.43,181.04,193.11,188.92,186.29,179.86,189.16,182.33,190.69,183.91,Peptide702,ErbB2-pY1112,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.72,-0.16,2.25,0.11,2.95,-2.88,-0.94,-3.47,-0.36,-2.59,0.66,-6.1,2.1,-1.55,-3.97,-7.36,4.71,0.52,-2.11,-8.54,0.76,-6.07,2.29,-4.49
207.44,200.09,187.47,189.12,190.83,188.84,190.47,191.73,179.42,188.31,182.17,186.09,184.33,178.49,187.33,187.7,188,187.14,182.6,185.59,182.99,189.3,187.56,192.5,Peptide702,ErbB2-pY1112,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.04,11.69,-0.93,0.72,2.43,0.44,2.07,3.33,-8.98,-0.09,-6.23,-2.31,-4.07,-9.91,-1.07,-0.7,-0.4,-1.26,-5.8,-2.81,-5.41,0.9,-0.84,4.1
222.82,192.19,201.39,189.9,197.72,191.23,190.78,194.17,200.98,187.62,190.69,186.51,187.94,183.3,189.64,189.45,187.45,192.18,190.98,187.22,191.61,185.49,187.63,168.2,Peptide702,ErbB2-pY1112,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,34.42,3.79,12.99,1.5,9.32,2.83,2.38,5.77,12.58,-0.78,2.29,-1.89,-0.46,-5.1,1.24,1.05,-0.95,3.78,2.58,-1.18,3.21,-2.91,-0.77,-20.2
180.15,190.25,191.38,190.88,195.07,187.95,190.49,189.97,201.46,198.07,199.81,195.69,194.77,194.59,199.53,190.84,196,199.37,195.65,196.36,191.71,196.99,197.64,170.15,Peptide702,ErbB2-pY1112,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.25,1.85,2.98,2.48,6.67,-0.45,2.09,1.57,13.06,9.67,11.41,7.29,6.37,6.19,11.13,2.44,7.6,10.97,7.25,7.96,3.31,8.59,9.24,-18.25
189.64,208.02,183.25,195.49,188.11,186.55,185.79,187.21,187.81,182.54,193.65,185.21,185.86,185.52,188.69,181.68,186.23,187.56,189.4,188.88,190.63,189.73,195.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.08,273.86,203.84,259.36,191.88,258.24,193.44,260.72,182.52,238.37,183.32,225.19,182.78,210.13,179.7,200.28,182.96,189.61,183.73,185.44,185.61,187.57,189.3,194.12,Peptide703,ErbB2-pY1139,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,PIK3R1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,176.93,34.15,96.93,26.91,82.43,14.95,81.31,16.51,83.79,5.59,61.44,6.39,48.26,5.85,33.2,2.77,23.35,6.03,12.68,6.8,8.51,8.68,10.64,12.37,17.19
180.6,183.75,170.73,178.85,177.88,181.29,175.59,179.46,177.71,177.2,182.27,176.23,179.25,178.77,182.61,174.73,179.08,180.3,178.94,182,178.79,178.34,179.33,186.6,Peptide703,ErbB2-pY1139,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,SYK-C,NCK1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.67,6.82,-6.2,1.92,0.95,4.36,-1.34,2.53,0.78,0.27,5.34,-0.7,2.32,1.84,5.68,-2.2,2.15,3.37,2.01,5.07,1.86,1.41,2.4,9.67
187.46,271.11,179.01,235.64,178.78,212,177.99,194.2,176.9,187.04,178.34,179.75,176.95,178.43,174.21,178.79,184.68,178.56,181.89,177.48,176.31,184.25,174.76,182.99,Peptide703,ErbB2-pY1139,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,ZAP70-C,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.53,94.18,2.08,58.71,1.85,35.07,1.06,17.27,-0.03,10.11,1.41,2.82,0.02,1.5,-2.72,1.86,7.75,1.63,4.96,0.55,-0.62,7.32,-2.17,6.06
200.57,222.1,188.21,205.36,180.85,192.33,180.67,186.84,180.29,177.77,172.12,186.34,176.45,179.73,177.63,177.38,178.99,181.32,175.36,178.12,177.66,177.18,179.55,182.23,Peptide703,ErbB2-pY1139,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,TNS3,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.64,45.17,11.28,28.43,3.92,15.4,3.74,9.91,3.36,0.84,-4.81,9.41,-0.48,2.8,0.7,0.45,2.06,4.39,-1.57,1.19,0.73,0.25,2.62,5.3
198.67,198.87,192.21,190.76,184.36,181.52,178.86,180.26,184.35,184.94,179.25,173.83,174,177.65,178.93,182.61,182.02,177.9,182.81,175.08,183.18,174.65,175.36,177.2,Peptide703,ErbB2-pY1139,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,FGR,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.74,21.94,15.28,13.83,7.43,4.59,1.93,3.33,7.42,8.01,2.32,-3.1,-2.93,0.72,2,5.68,5.09,0.97,5.88,-1.85,6.25,-2.28,-1.57,0.27
188.44,211.53,176.1,195.55,186.94,188.06,178.06,182.13,177.75,182.09,174.44,182.28,179.45,178.53,177.45,177.9,178.19,179.99,185.13,178.46,174.03,180.38,180.77,183.76,Peptide703,ErbB2-pY1139,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,SOCS3,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.51,34.6,-0.83,18.62,10.01,11.13,1.13,5.2,0.82,5.16,-2.49,5.35,2.52,1.6,0.52,0.97,1.26,3.06,8.2,1.53,-2.9,3.45,3.84,6.83
185.38,179.16,174.8,172.45,179.91,177.29,173.72,173.7,177.87,179.85,172.32,176.57,178.85,181.69,181.87,178.89,179.18,174.23,173.9,175.04,174.46,177.81,182.09,174.73,Peptide703,ErbB2-pY1139,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,CRK,TEC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.45,2.23,-2.13,-4.48,2.98,0.36,-3.21,-3.23,0.94,2.92,-4.61,-0.36,1.92,4.76,4.94,1.96,2.25,-2.7,-3.03,-1.89,-2.47,0.88,5.16,-2.2
175.8,224.24,180.04,207.28,164.89,193.59,174.73,191.38,176.21,189.37,177.76,184.25,176.23,173.07,176.69,177.91,173.59,173.18,176.67,172.44,180.16,178.71,184.51,181.6,Peptide703,ErbB2-pY1139,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,PIK3R1-NC,PIK3R1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.13,47.31,3.11,30.35,-12.04,16.66,-2.2,14.45,-0.72,12.44,0.83,7.32,-0.7,-3.86,-0.24,0.98,-3.34,-3.75,-0.26,-4.49,3.23,1.78,7.58,4.67
200.71,176.66,189.13,171.78,180.45,171.94,182.17,172.85,180.07,174.61,181.01,174.02,183.45,176.84,166.71,176.64,175.69,181.72,182.64,176.41,179.51,176.58,182.09,179.04,Peptide703,ErbB2-pY1139,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,VAV2,SOCS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.78,-0.27,12.2,-5.15,3.52,-4.99,5.24,-4.08,3.14,-2.32,4.08,-2.91,6.52,-0.09,-10.22,-0.29,-1.24,4.79,5.71,-0.52,2.58,-0.35,5.16,2.11
191.6,198.87,183.02,181.53,177.83,177.34,170.61,177.48,173.66,175.46,175.74,175.84,177.25,178.06,179.29,177.13,177.75,178.9,176.6,178.41,175.37,173.76,184.02,178.7,Peptide703,ErbB2-pY1139,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,VAV3,BLK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.67,21.94,6.09,4.6,0.9,0.41,-6.32,0.55,-3.27,-1.47,-1.19,-1.09,0.32,1.13,2.36,0.2,0.82,1.97,-0.33,1.48,-1.56,-3.17,7.09,1.77
179.35,245.36,179.64,229.52,173.12,212.16,173.74,203.51,177.22,193.14,180.19,180.01,177.18,184.43,175.57,172.65,176.24,174.51,176.68,175.07,183.46,170.55,175.14,175.68,Peptide703,ErbB2-pY1139,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,TXN,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.42,68.43,2.71,52.59,-3.81,35.23,-3.19,26.58,0.29,16.21,3.26,3.08,0.25,7.5,-1.36,-4.28,-0.69,-2.42,-0.25,-1.86,6.53,-6.38,-1.79,-1.25
246.24,169.24,224.11,174.5,206.6,178.38,198.46,174.89,184.68,177.18,186.24,175.55,178.88,172.68,177.91,176.2,178.94,176.73,172.92,179.87,181.22,177.67,178.31,181.89,Peptide703,ErbB2-pY1139,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,PLCG1-N,SOCS5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,69.31,-7.69,47.18,-2.43,29.67,1.45,21.53,-2.04,7.75,0.25,9.31,-1.38,1.95,-4.25,0.98,-0.73,2.01,-0.2,-4.01,2.94,4.29,0.74,1.38,4.96
226.37,196.88,199.3,185.42,190.26,183.61,186.46,176.73,179.4,171.8,181.37,174.73,179.97,179.21,174.35,174.76,179.15,173.86,182.8,178.38,182.07,176.97,180.83,179.12,Peptide703,ErbB2-pY1139,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,SRC,TNS1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,49.44,19.95,22.37,8.49,13.33,6.68,9.53,-0.2,2.47,-5.13,4.44,-2.2,3.04,2.28,-2.58,-2.17,2.22,-3.07,5.87,1.45,5.14,0.04,3.9,2.19
217.03,183.82,200.37,186.65,193.97,174.81,185.14,179.29,185.96,179.92,179.33,177.07,176.5,175.35,172.48,172.97,173.2,173.88,172.73,176.94,178.34,178.41,174.2,177.8,Peptide703,ErbB2-pY1139,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,PLCG1-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,40.1,6.89,23.44,9.72,17.04,-2.12,8.21,2.36,9.03,2.99,2.4,0.14,-0.43,-1.58,-4.45,-3.96,-3.73,-3.05,-4.2,0.01,1.41,1.48,-2.73,0.87
264.33,280.3,252.49,244.47,234.42,226.95,222.45,209.19,213.69,193.22,194.58,186.94,186.66,179.96,181.94,179.72,183.28,175.95,177.73,179.95,179.8,179.58,182.44,184.1,Peptide703,ErbB2-pY1139,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,GRB2,PTPN11-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,87.4,103.37,75.56,67.54,57.49,50.02,45.52,32.26,36.76,16.29,17.65,10.01,9.73,3.03,5.01,2.79,6.35,-0.98,0.8,3.02,2.87,2.65,5.51,7.17
184.09,181.93,180.31,182.35,181.54,182.13,181.3,185.63,182.18,184.14,181.11,182.28,187.12,186.76,183.93,187.62,185.4,183.23,179.64,190.07,184.16,187.54,184.28,184.84,Peptide703,ErbB2-pY1139,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,PTPN11-C,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.16,5,3.38,5.42,4.61,5.2,4.37,8.7,5.25,7.21,4.18,5.35,10.19,9.83,7,10.69,8.47,6.3,2.71,13.14,7.23,10.61,7.35,7.91
