84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210.68,214.93,190.72,185.06,184.69,178.68,183.47,177.68,175.67,170.86,176.21,166.93,170.1,164.15,178.34,185.54,174.74,170.31,172.48,180.53,175.76,178.68,174.86,168.43,,Peptide633,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.93,29.18,4.97,-0.69,-1.06,-7.07,-2.28,-8.07,-10.08,-14.89,-9.54,-18.82,-15.65,-21.6,-7.41,-0.21,-11.01,-15.44,-13.27,-5.22,-9.99,-7.07,-10.89,-17.32
179.01,235.84,184.45,228.52,169.4,222.28,180.26,179.88,157.13,171.17,198.38,177.72,171.48,185.65,169.83,176.84,179.17,171.84,175.57,162.56,171.64,186.32,185.4,191.02,,Peptide633,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-6.74,50.09,-1.3,42.77,-16.35,36.53,-5.49,-5.87,-28.62,-14.58,12.63,-8.03,-14.27,-0.1,-15.92,-8.91,-6.58,-13.91,-10.18,-23.19,-14.11,0.57,-0.35,5.27
185.09,194.23,166.64,182.65,172.81,188.18,175.47,170.32,169.41,184.33,175.73,173.81,193.74,182.43,155.91,170.99,167.35,187.38,180.6,182.57,175.87,167.82,176.3,184.22,,Peptide633,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.66,8.48,-19.11,-3.1,-12.94,2.43,-10.28,-15.43,-16.34,-1.42,-10.02,-11.94,7.99,-3.32,-29.84,-14.76,-18.4,1.63,-5.15,-3.18,-9.88,-17.93,-9.45,-1.53
193.7,177.29,173.47,173.71,190.76,170.83,185.43,167.63,163.56,176.78,177.48,153.95,171.68,173.94,179.56,167.67,167.33,182.97,181.16,168.43,181.45,164.93,190.84,182.18,,Peptide633,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.95,-8.46,-12.28,-12.04,5.01,-14.92,-0.32,-18.12,-22.19,-8.97,-8.27,-31.8,-14.07,-11.81,-6.19,-18.08,-18.42,-2.78,-4.59,-17.32,-4.3,-20.82,5.09,-3.57
206.32,190.42,183.55,172.61,183.58,169.68,170.36,168.12,142.78,170.5,152.26,179.04,157.2,183.32,178.82,170.63,192.01,166.09,187.08,172.92,192.42,169.77,175.04,166.91,,Peptide633,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.57,4.67,-2.2,-13.14,-2.17,-16.07,-15.39,-17.63,-42.97,-15.25,-33.49,-6.71,-28.55,-2.43,-6.93,-15.12,6.26,-19.66,1.33,-12.83,6.67,-15.98,-10.71,-18.84
175.37,174.23,180.1,184.74,185.14,181.28,156.01,164.75,184.4,189.99,171.58,185.79,172.78,175.1,183.35,175.86,167.22,166.14,175.53,170.28,183.78,187.19,184.37,180.07,,Peptide633,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.38,-11.52,-5.65,-1.01,-0.61,-4.47,-29.74,-21,-1.35,4.24,-14.17,0.04,-12.97,-10.65,-2.4,-9.89,-18.53,-19.61,-10.22,-15.47,-1.97,1.44,-1.38,-5.68
175.31,193.01,184.87,178.71,154.1,179.43,155.37,170.06,153.2,165.89,163.88,153.62,176.38,188.4,180.48,191.29,182.31,172.1,179.21,171.1,180.8,169.61,168.7,170.45,,Peptide633,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.44,7.26,-0.88,-7.04,-31.65,-6.32,-30.38,-15.69,-32.55,-19.86,-21.87,-32.13,-9.37,2.65,-5.27,5.54,-3.44,-13.65,-6.54,-14.65,-4.95,-16.14,-17.05,-15.3
175.26,183.97,183.63,176.94,191.69,189.7,175.36,180.86,186.02,182.32,181.74,177.72,181.39,158.54,186.28,175.93,179.36,179.26,170.89,162.99,181.87,197.59,180.17,176.96,,Peptide633,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.49,-1.78,-2.12,-8.81,5.94,3.95,-10.39,-4.89,0.27,-3.43,-4.01,-8.03,-4.36,-27.21,0.53,-9.82,-6.39,-6.49,-14.86,-22.76,-3.88,11.84,-5.58,-8.79
167.54,182.27,167.92,189.46,183.3,166.83,153.71,171.47,165.48,168.72,155.24,172.15,159.57,171.27,152.5,185.32,154.52,168.43,182.37,190.86,169.68,176.66,155.39,180.83,,Peptide633,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-18.21,-3.48,-17.83,3.71,-2.45,-18.92,-32.04,-14.28,-20.27,-17.03,-30.51,-13.6,-26.18,-14.48,-33.25,-0.43,-31.23,-17.32,-3.38,5.11,-16.07,-9.09,-30.36,-4.92
203.08,185.41,205.74,181.27,182.42,194.55,181.68,175.15,174.79,185.92,180,167.19,185.46,189.43,164.06,191.09,178.03,183.56,174.14,173.16,170.82,187.14,195.55,180.96,,Peptide633,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.33,-0.34,19.99,-4.48,-3.33,8.8,-4.07,-10.6,-10.96,0.17,-5.75,-18.56,-0.29,3.68,-21.69,5.34,-7.72,-2.19,-11.61,-12.59,-14.93,1.39,9.8,-4.79
188.46,204.49,176.86,183.3,175.2,188.48,143.58,178.22,152.44,189.19,164.05,176.54,192.06,177.64,180.16,188.26,154.32,184.28,165.39,169.84,172.3,171.92,169.18,204.39,,Peptide633,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.71,18.74,-8.89,-2.45,-10.55,2.73,-42.17,-7.53,-33.31,3.44,-21.7,-9.21,6.31,-8.11,-5.59,2.51,-31.43,-1.47,-20.36,-15.91,-13.45,-13.83,-16.57,18.64
205.73,196.95,184.76,197.73,201.37,192.14,173.54,162.62,197.06,181.27,179.93,189.93,186.48,196.75,197.65,174.26,193.89,159.49,175.63,192.89,190.45,185.25,195.92,173.04,,Peptide633,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.98,11.2,-0.99,11.98,15.62,6.39,-12.21,-23.13,11.31,-4.48,-5.82,4.18,0.73,11,11.9,-11.49,8.14,-26.26,-10.12,7.14,4.7,-0.5,10.17,-12.71
173.98,204.3,198.53,185.68,178.87,195.56,189.96,182.29,179.23,191.16,189.99,192.46,177.35,180.28,175.52,198.17,194.97,192.43,193.46,197.69,181.54,185.93,192.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203.35,209.16,198.22,193.5,185.98,187.57,180.43,191.53,182.68,182.25,187.9,187.7,183.07,174.74,180.54,180.82,183.23,186.49,184.76,185.67,184.61,171.51,177.14,178.88,,Peptide638,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,179.855,23.495,29.305,18.365,13.645,6.125,7.715,0.575,11.675,2.825,2.395,8.045,7.845,3.215,-5.115,0.685,0.965,3.375,6.635,4.905,5.815,4.755,-8.345,-2.715,-0.975
198.45,206.29,186.26,189.92,187.56,188.31,177.91,181.35,186.45,181.09,184.07,187.26,180.44,177.08,187.45,180.79,175.23,186.44,184.89,185.56,182.1,186.72,180.34,182.74,,Peptide638,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.595,26.435,6.405,10.065,7.705,8.455,-1.945,1.495,6.595,1.235,4.215,7.405,0.585,-2.775,7.595,0.935,-4.625,6.585,5.035,5.705,2.245,6.865,0.485,2.885
207.65,238.56,192.01,222.07,188.29,198.84,186.1,193.49,175.93,179.63,171.26,167.16,173.73,178.72,181.97,183.3,181.51,185.42,184.94,187.01,189.09,178.78,194.38,177.72,,Peptide638,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.795,58.705,12.155,42.215,8.435,18.985,6.245,13.635,-3.925,-0.225,-8.595,-12.695,-6.125,-1.135,2.115,3.445,1.655,5.565,5.085,7.155,9.235,-1.075,14.525,-2.135
186.32,197.37,185.34,193.03,179.07,189.33,189.09,184.74,180.13,182.49,181.11,176.38,176.13,175.88,182.29,186.82,186.26,186.67,188.17,179.95,180.86,184.79,181.05,173.5,,Peptide638,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.465,17.515,5.485,13.175,-0.785,9.475,9.235,4.885,0.275,2.635,1.255,-3.475,-3.725,-3.975,2.435,6.965,6.405,6.815,8.315,0.095,1.005,4.935,1.195,-6.355
235.9,211.93,224.5,196.05,205.8,188.59,202.39,188.08,175.02,181.31,186.49,184.26,188.38,179.01,186.03,178.93,179.39,176.54,185.05,181.85,182.97,182.5,180.12,182.15,,Peptide638,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,56.045,32.075,44.645,16.195,25.945,8.735,22.535,8.225,-4.835,1.455,6.635,4.405,8.525,-0.845,6.175,-0.925,-0.465,-3.315,5.195,1.995,3.115,2.645,0.265,2.295
197.97,244.01,187.59,225.9,183.86,209.57,177.63,198.37,184.23,189.25,172.41,181.68,185.31,181.17,192.44,179.61,177.1,181.59,183.65,180.48,181.56,181.45,182.45,175.57,,Peptide638,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.115,64.155,7.735,46.045,4.005,29.715,-2.225,18.515,4.375,9.395,-7.445,1.825,5.455,1.315,12.585,-0.245,-2.755,1.735,3.795,0.625,1.705,1.595,2.595,-4.285
174.18,190.54,183.63,150.6,175.93,171.85,168.18,167.38,178.05,177.64,157.14,146.8,181.84,177.3,179.26,177.66,182.08,180.7,181.72,179.37,185.58,179.71,180.54,177.8,,Peptide638,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.675,10.685,3.775,-29.255,-3.925,-8.005,-11.675,-12.475,-1.805,-2.215,-22.715,-33.055,1.985,-2.555,-0.595,-2.195,2.225,0.845,1.865,-0.485,5.725,-0.145,0.685,-2.055
201.69,184.14,184.42,185.94,185.86,186.3,162.79,183.43,186.39,179.73,153.88,175.2,174.65,180,188.35,180.02,180.88,182.48,184.76,184.87,180.69,183.72,183.2,178.84,,Peptide638,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,E185634,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.835,4.285,4.565,6.085,6.005,6.445,-17.065,3.575,6.535,-0.125,-25.975,-4.655,-5.205,0.145,8.495,0.165,1.025,2.625,4.905,5.015,0.835,3.865,3.345,-1.015
196.08,188.69,186.69,171.38,176.33,186.77,180.33,177.1,178.87,180.84,179.28,163.23,178.1,179.97,182.02,181.74,188.07,179.3,175.09,175.35,182.65,182.89,186.05,178.1,,Peptide638,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,MATK,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.225,8.835,6.835,-8.475,-3.525,6.915,0.475,-2.755,-0.985,0.985,-0.575,-16.625,-1.755,0.115,2.165,1.885,8.215,-0.555,-4.765,-4.505,2.795,3.035,6.195,-1.755
206.46,190,195.06,186.69,181.77,176.81,180.51,185.82,191.96,184.45,189.35,184.2,173.77,175.38,182.86,180.87,181.88,182.63,185.33,180.48,183.36,181.65,182.98,177.17,,Peptide638,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,BLNK,PLCG2-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,26.605,10.145,15.205,6.835,1.915,-3.045,0.655,5.965,12.105,4.595,9.495,4.345,-6.085,-4.475,3.005,1.015,2.025,2.775,5.475,0.625,3.505,1.795,3.125,-2.685
185.56,179.8,189.25,177.86,179.33,180.62,181.62,176.23,179.69,174.88,171.67,148.41,180.5,181.13,182.59,176.54,184.68,180.61,180.14,185.25,178.29,180.1,179.68,175.03,,Peptide638,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.705,-0.055,9.395,-1.995,-0.525,0.765,1.765,-3.625,-0.165,-4.975,-8.185,-31.445,0.645,1.275,2.735,-3.315,4.825,0.755,0.285,5.395,-1.565,0.245,-0.175,-4.825
189.11,178.74,175.94,178.24,188.91,183.77,179.96,181.8,186.32,180.74,155.58,177.83,181.46,182.2,184.37,184.07,174.26,184.08,177.64,176.11,180.86,180.99,182.31,174.53,,Peptide638,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,BRDG1,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.255,-1.115,-3.915,-1.615,9.055,3.915,0.105,1.945,6.465,0.885,-24.275,-2.025,1.605,2.345,4.515,4.215,-5.595,4.225,-2.215,-3.745,1.005,1.135,2.455,-5.325
180.31,185.82,180.8,182.14,172.06,175.7,188.96,173.94,177.81,171.51,182.06,172.5,179.33,178.88,180.36,177.18,179.96,177.35,180.43,179.02,181.26,172.07,180.23,181.47,,Peptide638,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,E138606,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.455,5.965,0.945,2.285,-7.795,-4.155,9.105,-5.915,-2.045,-8.345,2.205,-7.355,-0.525,-0.975,0.505,-2.675,0.105,-2.505,0.575,-0.835,1.405,-7.785,0.375,1.615
216.64,186.19,200.96,180.26,187.34,190.21,183.89,178.22,181.08,178.04,182.74,180.79,178.38,171.93,189.63,183.79,176.14,179.03,181.66,181.46,173.35,187.99,175.6,182.11,,Peptide638,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,ABL1,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,36.785,6.335,21.105,0.405,7.485,10.355,4.035,-1.635,1.225,-1.815,2.885,0.935,-1.475,-7.925,9.775,3.935,-3.715,-0.825,1.805,1.605,-6.505,8.135,-4.255,2.255
201.62,198.45,203.6,192.59,186.05,184.77,187.91,176.62,187.86,182.41,182.91,184.95,185.13,180.49,186.55,180.54,183.02,180.12,179.12,174.38,184.66,174.38,175.25,181.61,,Peptide638,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.765,18.595,23.745,12.735,6.195,4.915,8.055,-3.235,8.005,2.555,3.055,5.095,5.275,0.635,6.695,0.685,3.165,0.265,-0.735,-5.475,4.805,-5.475,-4.605,1.755
200.22,211.7,196.47,205.63,188.5,196.43,184.58,183.45,193.4,191.16,186.27,187.28,187.48,184.11,192.75,188.6,189.02,181.8,179.27,185,189.56,190.58,180.98,182.31,,Peptide638,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,BCAR3,TXK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.365,31.845,16.615,25.775,8.645,16.575,4.725,3.595,13.545,11.305,6.415,7.425,7.625,4.255,12.895,8.745,9.165,1.945,-0.585,5.145,9.705,10.725,1.125,2.455
168.79,262.01,162.42,238.82,175.22,226.54,179.75,212.33,181.39,203.43,168,192.85,185.47,185.15,176.71,195.57,179.96,188.24,186.81,186.16,183.28,185.6,199.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182.37,175.07,184.54,161.9,172,171,173.33,177.7,172.01,175.7,178.1,170.69,178.65,172.12,171.79,177.91,178.55,171.81,175.64,172.59,174.29,169.26,184.64,184.38,,Peptide639,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,SHC1,TENC1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,165.95,16.42,9.12,18.59,-4.05,6.05,5.05,7.38,11.75,6.06,9.75,12.15,4.74,12.7,6.17,5.84,11.96,12.6,5.86,9.69,6.64,8.34,3.31,18.69,18.43
198.9,189.65,180.12,173.93,175.25,178.42,177.21,163.26,170.56,175.75,168.87,174.72,173.94,177.21,170.8,174.96,172.87,173.51,177.36,169.74,179.98,179.66,179.97,175.54,,Peptide639,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,EAT2,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,32.95,23.7,14.17,7.98,9.3,12.47,11.26,-2.69,4.61,9.8,2.92,8.77,7.99,11.26,4.85,9.01,6.92,7.56,11.41,3.79,14.03,13.71,14.02,9.59
183.93,170.03,168.77,170.64,166.15,171.5,165.5,167.15,171.76,160.87,171.36,172.33,170.95,172.11,175.87,167.11,168.73,172.21,173.02,177.26,174.57,175.31,176.83,174.46,,Peptide639,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,LNK,CRKL,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.98,4.08,2.82,4.69,0.2,5.55,-0.45,1.2,5.81,-5.08,5.41,6.38,5,6.16,9.92,1.16,2.78,6.26,7.07,11.31,8.62,9.36,10.88,8.51
178.1,176.75,175.73,180.56,166.82,168.78,176.21,179.58,151.05,172.36,167.94,175.72,171.35,172.03,167.38,173.53,177.39,175.8,174.48,171.81,175.79,176.38,175.21,175.84,,Peptide639,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,LCP2,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.15,10.8,9.78,14.61,0.87,2.83,10.26,13.63,-14.9,6.41,1.99,9.77,5.4,6.08,1.43,7.58,11.44,9.85,8.53,5.86,9.84,10.43,9.26,9.89
213.58,191.4,187.44,177.49,179.75,174.01,179.96,179.87,183.24,169.77,176.12,175.98,173.07,167.3,175.12,175.26,166.8,180.68,179.41,178.75,175.47,174.78,176.49,169.35,,Peptide639,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,YES1,HCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,47.63,25.45,21.49,11.54,13.8,8.06,14.01,13.92,17.29,3.82,10.17,10.03,7.12,1.35,9.17,9.31,0.85,14.73,13.46,12.8,9.52,8.83,10.54,3.4
175.73,184.12,165.74,169.18,183.17,186.11,172.57,171.34,172.75,173.47,168.59,178.12,177.89,178.6,177.26,175.03,169.68,174.64,171.61,175.86,166.74,172.91,173.24,170.66,,Peptide639,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,FER,RASA1-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.78,18.17,-0.21,3.23,17.22,20.16,6.62,5.39,6.8,7.52,2.64,12.17,11.94,12.65,11.31,9.08,3.73,8.69,5.66,9.91,0.79,6.96,7.29,4.71
167.53,166.51,169.52,163.7,157.87,169.33,169.15,145.39,171.04,173.57,170.76,168.15,178.52,166.49,179.14,171.73,172.34,168.47,174.97,165.91,171.62,175.53,178.92,167.86,,Peptide639,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,E169291,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.58,0.56,3.57,-2.25,-8.08,3.38,3.2,-20.56,5.09,7.62,4.81,2.2,12.57,0.54,13.19,5.78,6.39,2.52,9.02,-0.04,5.67,9.58,12.97,1.91
