12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.45,186.95,182.76,175.3,186.64,177.01,182.21,187.23,180.98,181.04,185.36,177.4,181.79,182.38,181.16,176.41,178.8,173.31,184.79,182.05,179.03,176.42,178.91,180.83,,Peptide432,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.9,7.4,3.21,-4.25,7.09,-2.54,2.66,7.68,1.43,1.49,5.81,-2.15,2.24,2.83,1.61,-3.14,-0.75,-6.24,5.24,2.5,-0.52,-3.13,-0.64,1.28
185.87,180.53,187.28,155.78,182.47,180.04,154.54,180.19,181.92,180.87,179.56,173.38,181.13,176.82,180.35,176.55,183.98,183.38,187.89,177.63,186.62,172.51,185.91,185.41,,Peptide432,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.32,0.98,7.73,-23.77,2.92,0.49,-25.01,0.64,2.37,1.32,0.01,-6.17,1.58,-2.73,0.8,-3,4.43,3.83,8.34,-1.92,7.07,-7.04,6.36,5.86
193.97,180.97,159.93,181.25,182.03,177.36,174.94,183.55,184.85,177.16,182.69,180.64,179.83,177.72,179.89,181.04,176.08,178.79,176.67,180.31,183.85,177.37,176.46,177.48,,Peptide432,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,14.42,1.42,-19.62,1.7,2.48,-2.19,-4.61,4,5.3,-2.39,3.14,1.09,0.28,-1.83,0.34,1.49,-3.47,-0.76,-2.88,0.76,4.3,-2.18,-3.09,-2.07
179.9,186.23,174.25,181.33,172.39,178.28,182.82,181.84,177.82,181.63,171.23,182.03,176.31,175.9,181.2,175.52,182.94,178.83,182.01,181.06,189.32,182.35,173.98,181.79,,Peptide432,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.35,6.68,-5.3,1.78,-7.16,-1.27,3.27,2.29,-1.73,2.08,-8.32,2.48,-3.24,-3.65,1.65,-4.03,3.39,-0.72,2.46,1.51,9.77,2.8,-5.57,2.24
188.54,176.27,188.68,168.31,174.68,177.24,185.76,182.99,184.3,183.65,185.36,181.12,175.15,177.33,183.76,183.28,179.52,176.87,182.21,185.57,186.12,181.61,183.74,181.08,,Peptide432,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.99,-3.28,9.13,-11.24,-4.87,-2.31,6.21,3.44,4.75,4.1,5.81,1.57,-4.4,-2.22,4.21,3.73,-0.03,-2.68,2.66,6.02,6.57,2.06,4.19,1.53
183.38,173.27,181.9,177.76,181.47,181.93,185.11,180.73,182.59,181.48,184.63,177.63,179.52,179.68,176.42,182.32,185.11,183.76,183,181.37,186.65,181.99,178.74,174.14,,Peptide432,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.83,-6.28,2.35,-1.79,1.92,2.38,5.56,1.18,3.04,1.93,5.08,-1.92,-0.03,0.13,-3.13,2.77,5.56,4.21,3.45,1.82,7.1,2.44,-0.81,-5.41
190.02,191.04,182.96,186.89,175.74,185.02,184.27,183.49,178.36,180.6,172.51,184.83,177.99,178.47,182.62,181.28,182.84,184.83,183.31,180.24,173.74,183.31,185.97,171.46,,Peptide432,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.47,11.49,3.41,7.34,-3.81,5.47,4.72,3.94,-1.19,1.05,-7.04,5.28,-1.56,-1.08,3.07,1.73,3.29,5.28,3.76,0.69,-5.81,3.76,6.42,-8.09
189.81,170.14,179.41,166.9,179.38,178.87,182.86,177.55,177.73,181.9,176.42,178.3,179.65,177.73,173.42,172.43,183.82,176.66,182.34,177.96,175.83,184.19,184.43,176.63,,Peptide432,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.26,-9.41,-0.14,-12.65,-0.17,-0.68,3.31,-2,-1.82,2.35,-3.13,-1.25,0.1,-1.82,-6.13,-7.12,4.27,-2.89,2.79,-1.59,-3.72,4.64,4.88,-2.92
179.92,199.57,177.97,193.84,180.5,187.17,179.39,184.41,185.4,181,176.46,181.48,183.35,178.93,179.41,173.98,185.52,178.22,178.2,180.58,177.58,179.54,182.44,174.31,,Peptide432,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.37,20.02,-1.58,14.29,0.95,7.62,-0.16,4.86,5.85,1.45,-3.09,1.93,3.8,-0.62,-0.14,-5.57,5.97,-1.33,-1.35,1.03,-1.97,-0.01,2.89,-5.24
146.57,174.57,180.41,176.93,179.46,180.54,182.62,175.02,179.45,177.36,179.41,179.07,178.62,176.75,176.91,173.16,186.87,178.59,175.31,177.9,183.16,180.44,182.58,177.37,,Peptide432,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-32.98,-4.98,0.86,-2.62,-0.09,0.99,3.07,-4.53,-0.1,-2.19,-0.14,-0.48,-0.93,-2.8,-2.64,-6.39,7.32,-0.96,-4.24,-1.65,3.61,0.89,3.03,-2.18
160.63,154.06,201.42,182.05,187.81,180,187.02,177.05,180.96,182.32,176.36,181.96,173.8,181.29,182.61,177.28,175.41,172.49,177.6,174.85,187.91,176.84,176.46,175.35,,Peptide432,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-18.92,-25.49,21.87,2.5,8.26,0.45,7.47,-2.5,1.41,2.77,-3.19,2.41,-5.75,1.74,3.06,-2.27,-4.14,-7.06,-1.95,-4.7,8.36,-2.71,-3.09,-4.2
180.97,175.27,186.51,174.23,179.11,171.6,181.25,177.85,186.19,178.87,176.08,175.05,184.29,176.95,174.48,177.84,177.83,181.86,185.7,178.84,178.8,178,179.99,178.4,,Peptide432,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.42,-4.28,6.96,-5.32,-0.44,-7.95,1.7,-1.7,6.64,-0.68,-3.47,-4.5,4.74,-2.6,-5.07,-1.71,-1.72,2.31,6.15,-0.71,-0.75,-1.55,0.44,-1.15
195.22,183.5,184.34,175.92,181.66,178,178.18,185.48,182.68,179.56,181.03,181.01,185.04,169.96,173.49,179.35,181.2,180.99,172.99,176.34,183.81,175.44,178.6,168.04,,Peptide432,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.67,3.95,4.79,-3.63,2.11,-1.55,-1.37,5.93,3.13,0.01,1.48,1.46,5.49,-9.59,-6.06,-0.2,1.65,1.44,-6.56,-3.21,4.26,-4.11,-0.95,-11.51
170.8,184.31,191.31,173.52,183.44,175.53,179.03,160.84,189.42,180.05,180.97,177.43,179.62,173.97,180.93,175.79,182.79,180.92,181.48,179.9,185.02,172.02,183.29,176.18,,Peptide432,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.75,4.76,11.76,-6.03,3.89,-4.02,-0.52,-18.71,9.87,0.5,1.42,-2.12,0.07,-5.58,1.38,-3.76,3.24,1.37,1.93,0.35,5.47,-7.53,3.74,-3.37
184.95,184.96,195.31,188.16,189.09,190.52,189.35,184.65,190.86,195.69,189.48,188.16,184.68,190.82,194.87,193.99,194.47,190.45,186.85,191,188.23,183.06,189.03,182.31,,Peptide432,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.4,5.41,15.76,8.61,9.54,10.97,9.8,5.1,11.31,16.14,9.93,8.61,5.13,11.27,15.32,14.44,14.92,10.9,7.3,11.45,8.68,3.51,9.48,2.76
178.1,180.68,183.46,179.62,178.83,186.69,181.11,177.71,181.81,173.97,182.57,176.49,175.71,181.4,175.74,178.93,179.16,178.9,177.89,180.9,179.22,185.12,175.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.25,178.61,169.73,167.27,177.93,173.71,177.53,181.45,175.39,171.45,175.59,174.11,185.3,174.1,174.99,172.66,177.45,177.53,174.17,170.64,180.39,172.63,178.24,174.81,,Peptide433,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,174.525,0,4.085,-4.795,-7.255,3.405,-0.815,3.005,6.925,0.865,-3.075,1.065,-0.415,0,-0.425,0.465,-1.865,2.925,3.005,-0.355,-3.885,5.865,-1.895,3.715,0.285
193.69,181.15,179.25,171.09,178.28,175.79,176.61,175.74,179.77,177.57,171.22,176.09,179.79,175.35,173.06,177.19,175.83,182.16,175.07,171.82,175.72,174.35,172.53,173.84,,Peptide433,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.165,6.625,4.725,0,3.755,1.265,2.085,1.215,5.245,3.045,-3.305,1.565,5.265,0.825,-1.465,2.665,1.305,7.635,0.545,-2.705,1.195,-0.175,-1.995,-0.685
187.11,177.09,170.69,173.16,172.23,172.46,170.03,163.89,171.9,168.52,179.07,172.88,171.1,179.93,176.8,178.08,175.12,172.61,179.37,174.54,186.63,168.21,177.93,175.88,,Peptide433,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.585,2.565,-3.835,-1.365,-2.295,-2.065,-4.495,-10.635,-2.625,-6.005,4.545,-1.645,-3.425,5.405,2.275,3.555,0.595,-1.915,4.845,0.015,12.105,-6.315,3.405,1.355
168.61,175.4,178.39,173.49,174.53,172.07,175.48,181.37,181.65,178.56,174.36,178.55,171.85,172.67,177.65,182.36,181.76,170.24,177.38,173.65,174.6,180.45,178.99,172.69,,Peptide433,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,TENC1,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.915,0.875,3.865,-1.035,0.005,-2.455,0.955,6.845,7.125,4.035,-0.165,4.025,-2.675,-1.855,3.125,7.835,7.235,-4.285,2.855,-0.875,0.075,5.925,4.465,-1.835
174.79,190.69,173.73,181.78,170.57,178.1,174.42,182.23,173.67,181.26,177.38,176.13,176.99,177.75,176.02,175.23,174.05,174.87,169.16,166.53,181.62,173.73,177.47,176.04,,Peptide433,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,ABL1,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.265,16.165,-0.795,7.255,-3.955,3.575,-0.105,7.705,-0.855,6.735,2.855,1.605,2.465,3.225,1.495,0.705,-0.475,0.345,-5.365,-7.995,7.095,-0.795,2.945,1.515
182.43,179.09,177.24,179.07,170.3,176.88,177.08,174.02,175.39,184.21,170.61,179.21,175.22,179.88,170.84,178,172.03,178.16,176.07,176.31,172.8,176.58,175.3,166.06,,Peptide433,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,SLA2,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.905,4.565,2.715,4.545,-4.225,2.355,2.555,-0.505,0.865,9.685,-3.915,4.685,0.695,5.355,-3.685,3.475,-2.495,3.635,1.545,1.785,-1.725,2.055,0.775,-8.465
178.7,176.69,171.65,174.18,176.85,168.68,176.39,181.16,174.06,175.59,176.36,169.59,176.43,170.61,173.84,172.94,177.64,184.45,172.48,169.62,179.55,170.19,176.02,173.37,,Peptide433,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,BRDG1,FER,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0,2.165,-2.875,-0.345,2.325,-5.845,1.865,6.635,-0.465,1.065,0,-4.935,1.905,-3.915,-0.685,-1.585,3.115,9.925,-2.045,-4.905,5.025,-4.335,1.495,-1.155
182.52,185.64,175.37,186.11,172.33,173.19,172.18,176.78,174.32,177.27,175.66,174.94,177.15,169.12,180.72,173.8,176.47,174.58,173.02,174.63,177.35,169.81,176.15,167.63,,Peptide433,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,CRKL,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.995,11.115,0.845,11.585,-2.195,-1.335,-2.345,2.255,-0.205,2.745,1.135,0.415,2.625,-5.405,6.195,-0.725,1.945,0.055,-1.505,0.105,2.825,-4.715,1.625,-6.895
190.71,171.61,181.92,169.06,173.03,175.67,175.05,173.66,177.2,176.69,175.13,178.76,180.42,174.94,171.19,172.51,169.64,171.73,178.95,169.83,181.03,173.29,169.75,176.49,,Peptide433,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,LCP2,E105251,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.185,0,7.395,0,-1.495,1.145,0.525,-0.865,2.675,2.165,0.605,4.235,5.895,0.415,-3.335,-2.015,-4.885,-2.795,4.425,-4.695,6.505,-1.235,-4.775,1.965
181.26,204.1,178.25,188.64,171.48,178.3,177,184.47,171.55,176.59,172.15,178.28,173.25,173.28,169.27,177.21,181.53,171.24,177.05,175.83,176.89,183.13,177.45,168.57,,Peptide433,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,TXK,EAT2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.735,29.575,3.725,14.115,-3.045,3.775,2.475,9.945,-2.975,2.065,-2.375,3.755,-1.275,-1.245,-5.255,2.685,7.005,-3.285,2.525,1.305,2.365,8.605,2.925,-5.955
176.84,170.25,175.47,169.4,171.84,173.3,175.03,181.83,178.36,172.14,180.03,176.43,174.93,178.96,168.36,176.38,176.57,177.67,171.97,173.15,174.47,176.06,178.56,171.8,,Peptide433,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,RASA1-C,BTK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.315,-4.275,0.945,-5.125,-2.685,-1.225,0.505,7.305,3.835,-2.385,5.505,1.905,0.405,4.435,-6.165,1.855,2.045,3.145,-2.555,-1.375,-0.055,1.535,4.035,-2.725
176.51,179.84,178.15,177.91,176.66,170.91,169.9,175.66,177.24,177.34,174.32,170.57,171.55,176.67,175.09,177.98,172.45,173.2,177.72,177.53,176.17,178.77,172.79,160.87,,Peptide433,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,HSH2D,SH2D1A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.985,5.315,3.625,3.385,2.135,-3.615,-4.625,1.135,2.715,2.815,-0.205,-3.955,-2.975,2.145,0.565,3.455,-2.075,-1.325,3.195,3.005,1.645,4.245,-1.735,-13.655
180.62,173.81,182.05,168.67,166.36,172.36,175.27,177.7,171.61,167.78,170.66,176.07,172.07,168.8,175.79,169.94,178.12,173.61,172.67,173.25,178.03,173.03,169.69,175.17,,Peptide433,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,SH3BP2,E138606,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.095,-0.715,7.525,-5.855,-8.165,-2.165,0.745,3.175,-2.915,-6.745,-3.865,1.545,-2.455,-5.725,1.265,-4.585,3.595,-0.915,-1.855,-1.275,3.505,-1.495,-4.835,0.645
185.11,170.4,181.6,173.04,173.72,170.88,173.92,178.93,175.13,172.86,169.2,170.07,172.02,169.54,174.71,168.99,168.15,173.3,173.55,170.29,175.09,172.41,174.02,167.22,,Peptide433,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,PLCG2-N,LNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.585,-4.125,7.075,-1.485,-0.805,-3.645,-0.605,4.405,0.605,-1.665,-5.325,-4.455,-2.505,-4.985,0.185,-5.535,-6.375,-1.225,-0.975,-4.235,0.565,-2.115,-0.505,-7.305
177.11,169.04,180.49,170.29,178.74,173.48,178.72,159.74,170.16,177.8,180.22,171.75,172.87,167.69,176.91,175,177.35,173.74,177.34,171.64,176.95,170.84,177.3,172.22,,Peptide433,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,BCAR3,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.585,-5.485,5.965,-4.235,4.215,-1.045,4.195,-14.785,-4.365,3.275,5.695,-2.775,-1.655,-6.835,2.385,0.475,2.825,-0.785,2.815,-2.885,2.425,-3.685,2.775,-2.305
190.82,177.5,188.71,183.1,186.95,179.96,181.45,166.99,184.19,187.61,182.82,179.85,181.96,187.52,184.05,185.57,179.31,179.24,182.67,171.24,186.54,182.76,183.59,174.69,,Peptide433,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,HCK,BMX,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.295,2.975,14.185,8.575,12.425,5.435,6.925,-7.535,9.665,13.085,8.295,5.325,7.435,12.995,9.525,11.045,4.785,4.715,8.145,-3.285,12.015,8.235,9.065,0.165
174.25,175.3,174.03,182.34,175.41,176.13,175.55,173.6,175.2,177.75,173.96,178.63,170.17,176.11,179.29,179.45,174.84,176.45,169.83,175.21,171.75,178.47,172.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206.6,194.1,199.3,183.7,194.35,183.7,187.59,190.18,193.19,186.07,191.47,183.6,195.69,193.09,185.66,186.55,189.8,194.88,186.73,189.55,195.73,182.28,189.96,193.34,,Peptide442,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,SHC1,E169291,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186.45,20.15,7.65,12.85,-2.75,7.9,-2.75,1.14,3.73,6.74,-0.38,5.02,-2.85,9.24,6.64,-0.79,0.1,3.35,8.43,0.28,3.1,9.28,-4.17,3.51,6.89
204.89,192.99,191.03,184.49,190.12,185.58,190.87,189.82,183.6,191.28,189.39,193.86,187.83,188.81,190.03,186.68,196.52,182.01,184.77,189.8,190.58,186.62,185.99,197.39,,Peptide442,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,PTK6,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,18.44,6.54,4.58,0,3.67,-0.87,4.42,3.37,-2.85,4.83,2.94,7.41,1.38,2.36,3.58,0.23,10.07,-4.44,-1.68,3.35,4.13,0.17,-0.46,10.94
211.73,190.75,196.06,190.89,190.21,190.4,186.18,183.81,194.57,184.72,193.34,187.34,189.57,187.98,186.03,194.43,189.29,192.45,185.09,190.49,183.8,187.14,189.54,189.93,,Peptide442,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,SHC3,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.28,4.3,9.61,4.44,3.76,3.95,-0.27,-2.64,8.12,-1.73,6.89,0.89,3.12,1.53,-0.42,7.98,2.84,6,-1.36,4.04,-2.65,0.69,3.09,3.48
