37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,4.5,4.5,2.25,2.25,1.125,1.125,0.5625,0.5625,0.28125,0.28125,0.140625,0.140625,0.0703125,0.0703125,0.03515625,0.03515625,0.017578125,0.017578125,0.008789063,0.008789063,0.004394531,0.004394531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187.66,182.45,183.91,180.39,183.75,179.05,186.47,183.57,183.67,177.94,179.42,184.73,192.3,180.85,182.5,186.96,181.95,185.92,186.6,180.52,180.66,182.13,154.97,148.05,,Peptide633-3,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.825,-3.385,-1.925,-5.445,-2.085,-6.785,0.635,-2.265,-2.165,-7.895,-6.415,-1.105,6.465,-4.985,-3.335,1.125,-3.885,0.085,0.765,-5.315,-5.175,-3.705,-30.865,-37.785
209.43,189,192.06,179.82,183.42,181.08,186.21,186.18,184.36,184.45,174.72,186.82,186.11,180.92,179.83,187.41,183.01,184.88,182.09,183.95,187.4,187.35,170.01,174.23,,Peptide633-3,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.595,3.165,6.225,-6.015,-2.415,-4.755,0.375,0.345,-1.475,-1.385,-11.115,0.985,0.275,-4.915,-6.005,1.575,-2.825,-0.955,-3.745,-1.885,1.565,1.515,-15.825,-11.605
187.61,273.8,185.75,225.09,175.93,205.97,181.63,197.26,175.44,191.05,183.4,188.65,187.31,183.88,184.66,185.59,185.59,182.97,187.64,173.25,188.62,174.96,190.37,184.34,,Peptide633-3,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.775,87.965,-0.085,39.255,-9.905,20.135,-4.205,11.425,-10.395,5.215,-2.435,2.815,1.475,-1.955,-1.175,-0.245,-0.245,-2.865,1.805,-12.585,2.785,-10.875,4.535,-1.495
196.62,332.91,182.22,306.63,180.93,280.74,181.73,260.63,175.03,244.38,181.02,212.93,182.42,199.41,171.98,191.49,186.91,188.36,181.37,181.38,178.87,186.08,188.44,186.5,,Peptide633-3,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.785,147.075,-3.615,120.795,-4.905,94.905,-4.105,74.795,-10.805,58.545,-4.815,27.095,-3.415,13.575,-13.855,5.655,1.075,2.525,-4.465,-4.455,-6.965,0.245,2.605,0.665
202.97,202.93,187.95,194.27,186.75,188.96,182.78,193.06,186.83,183.45,189.63,184.17,185.73,182.08,189.42,183.54,186.79,183.94,184.58,182.46,184.94,186.15,193.14,183.8,,Peptide633-3,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.135,17.095,2.115,8.435,0.915,3.125,-3.055,7.225,0.995,-2.385,3.795,-1.665,-0.105,-3.755,3.585,-2.295,0.955,-1.895,-1.255,-3.375,-0.895,0.315,7.305,-2.035
200.94,229.78,194.07,215.32,186.18,201.02,194.27,204.89,194.45,203.37,197.1,194.42,190.76,199.41,186.7,196.21,195.16,198.56,200.24,196.98,194.25,196.77,199.79,189.38,,Peptide633-3,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.105,43.945,42,29.485,0.345,15.185,8.435,19.055,8.615,17.535,11.265,8.585,4.925,13.575,0.865,10.375,9.325,12.725,14.405,11.145,8.415,10.935,13.955,3.545
199.77,188.32,192.8,186.07,187.84,182.03,186.9,186.47,185.81,185.84,182.35,190.66,184.31,189.18,188.7,193.03,191.36,191.55,191.93,189.18,182.67,193.69,196.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.92,268.53,196.24,248.27,169.6,235.62,183.32,208.03,182.84,196.28,183.95,185.63,188.08,181.16,179,182.74,177.09,181.76,182.82,185.45,185.23,186.19,187,176.23,,Peptide637-3.txt,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,178.45,12.47,90.08,17.79,69.82,-8.85,57.17,4.87,29.58,4.39,17.83,5.5,7.18,9.63,2.71,0.55,4.29,-1.36,3.31,4.37,7,6.78,7.74,8.55,-2.22
176.52,195.79,172.93,185.01,169.93,183.93,173.34,181.65,176.6,177.81,174.11,170.82,177.37,166.94,172.51,175.68,175.66,176.51,174.35,181.31,177.9,173.24,181.72,183.28,,Peptide637-3.txt,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.93,17.34,-5.52,6.56,-8.52,5.48,-5.11,3.2,-1.85,-0.64,-4.34,-7.63,-1.08,-11.51,-5.94,-2.77,-2.79,-1.94,-4.1,2.86,-0.55,-5.21,3.27,4.83
279.73,207.13,244.74,191.5,217.96,184,198.3,181.59,189.9,183.42,177.77,180.56,175.42,169.94,179.58,172.06,177.65,176.51,181.34,173.13,183.54,176.29,177.28,185.91,,Peptide637-3.txt,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,101.28,28.68,66.29,13.05,39.51,5.55,19.85,3.14,11.45,4.97,-0.68,2.11,-3.03,-8.51,1.13,-6.39,-0.8,-1.94,2.89,-5.32,5.09,-2.16,-1.17,7.46
185.04,249.95,172.84,222.24,174.15,202.43,168.08,190.17,176.47,184.84,175.72,180.13,175.22,179.23,175.07,173.31,173.03,176.63,171.74,175.11,176.15,177.23,173.98,174.53,,Peptide637-3.txt,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.59,71.5,-5.61,43.79,-4.3,23.98,-10.37,11.72,-1.98,6.39,-2.73,1.68,-3.23,0.78,-3.38,-5.14,-5.42,-1.82,-6.71,-3.34,-2.3,-1.22,-4.47,-3.92
223.7,286.45,200.58,267.62,189.19,236.21,177.88,211.39,176.7,203.65,179.18,184.85,176.72,176.19,176.53,180.13,176.12,173.72,180.01,174.38,182.67,178.55,174.91,177.02,,Peptide637-3.txt,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,45.25,108,22.13,89.17,10.74,57.76,-0.57,32.94,-1.75,25.2,0.73,6.4,-1.73,-2.26,-1.92,1.68,-2.33,-4.73,1.56,-4.07,4.22,0.1,-3.54,-1.43
195.6,170.85,192.37,172.16,177.22,174.24,177.91,175.9,181.66,174.67,176.49,168.08,182.36,175.38,177.74,176.59,171.29,179.36,174.92,183.58,178.3,181.66,179.5,181.03,,Peptide637-3.txt,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.15,-7.6,13.92,-6.29,-1.23,-4.21,-0.54,-2.55,3.21,-3.78,-1.96,-10.37,3.91,-3.07,-0.71,-1.86,-7.16,0.91,-3.53,5.13,-0.15,3.21,1.05,2.58
272.79,221.64,250.16,205.99,232.44,187.03,214.84,178.88,194.87,178.13,179.57,182.44,182.49,181.02,177.66,180.41,182.97,177.49,175.51,175.54,180.19,174.61,182.48,181.26,,Peptide637-3.txt,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,94.34,43.19,71.71,27.54,53.99,8.58,36.39,0.43,16.42,-0.32,1.12,3.99,4.04,2.57,-0.79,1.96,4.52,-0.96,-2.94,-2.91,1.74,-3.84,4.03,2.81
188.8,177.53,177.5,168.82,170.43,170.72,170.92,174.47,173.88,171.16,171.42,176.76,171.7,176.14,175.52,170.1,171.33,178.65,179.58,174.93,173.94,182.71,176.57,176.68,,Peptide637-3.txt,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.35,-0.92,-0.95,-9.63,-8.02,-7.73,-7.53,-3.98,-4.57,-7.29,-7.03,-1.69,-6.75,-2.31,-2.93,-8.35,-7.12,0.2,1.13,-3.52,-4.51,4.26,-1.88,-1.77
186.97,256.52,173.09,221.63,177.36,211.07,173.27,194.36,179.1,185.75,180.62,180.21,177.74,176.04,167.13,175.93,169.54,175.03,172.71,172.01,176.67,173.5,184.35,177.93,,Peptide637-3.txt,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,GRB10,PIK3R2-N ,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.52,78.07,-5.36,43.18,-1.09,32.62,-5.18,15.91,0.65,7.3,2.17,1.76,-0.71,-2.41,-11.32,-2.52,-8.91,-3.42,-5.74,-6.44,-1.78,-4.95,5.9,-0.52
183.89,273.93,176.3,249.01,172.97,229.87,168.15,208.87,178.65,193.78,172.36,187.18,170.73,179.16,177.66,176.62,181.4,180.11,167.33,175.97,179.35,173.68,182.87,181.95,,Peptide637-3.txt,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,SHC1-PTB,LCK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.44,95.48,-2.15,70.56,-5.48,51.42,-10.3,30.42,0.2,15.33,-6.09,8.73,-7.72,0.71,-0.79,-1.83,2.95,1.66,-11.12,-2.48,0.9,-4.77,4.42,3.5
181.9,176.75,175.39,176.76,172.85,168.63,175.86,178.13,172.36,167.73,174.58,168.92,174.62,172.72,175.52,171.29,175.81,172.91,179.09,171.49,181.89,172.02,159.12,160.65,,Peptide637-3.txt,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,SHB,PIK3R2-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.45,-1.7,-3.06,-1.69,-5.6,-9.82,-2.59,-0.32,-6.09,-10.72,-3.87,-9.53,-3.83,-5.73,-2.93,-7.16,-2.64,-5.54,0.64,-6.96,3.44,-6.43,-19.33,-17.8
191.19,172.3,178.26,176.97,173.22,173.21,177.05,176.86,177.81,172.66,170.89,177.91,171.16,173.3,174.84,175.31,174.84,170.88,172.47,179.27,181.42,172.95,175.62,177.19,,Peptide637-3.txt,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,CTEN,PTPN6-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,12.74,-6.15,-0.19,-1.48,-5.23,-5.24,-1.4,-1.59,-0.64,-5.79,-7.56,-0.54,-7.29,-5.15,-3.61,-3.14,-3.61,-7.57,-5.98,0.82,2.97,-5.5,-2.83,-1.26
180,251.27,170.4,206.7,172.27,194.09,178.51,180.86,176.41,179.64,174.74,173.77,176.38,176.29,173.38,176.35,179.57,174.38,177.33,173.02,178.98,169.35,177.91,182.84,,Peptide637-3.txt,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,SUPT6H,SH2D2A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.55,72.82,-8.05,28.25,-6.18,15.64,0.06,2.41,-2.04,1.19,-3.71,-4.68,-2.07,-2.16,-5.07,-2.1,1.12,-4.07,-1.12,-5.43,0.53,-9.1,-0.54,4.39
183.91,202.4,173.31,188.29,173.42,176.04,176.01,182.39,175.21,176.52,174.24,168.68,172.48,174.05,174.47,172.07,179.43,171.19,173.49,171.24,174.92,172.74,172.77,172.02,,Peptide637-3.txt,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,SH2D3C,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,5.46,23.95,-5.14,9.84,-5.03,-2.41,-2.44,3.94,-3.24,-1.93,-4.21,-9.77,-5.97,-4.4,-3.98,-6.38,0.98,-7.26,-4.96,-7.21,-3.53,-5.71,-5.68,-6.43
279.92,206.82,246.88,195.32,219.65,191.84,200.96,184.57,148.41,179.51,152.33,177.16,177.84,175.79,179.37,174.85,149.94,174.77,179.02,173.6,178.81,169.71,186.37,178.97,,Peptide637-3.txt,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,PIK3R3-N,RASA1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,101.47,28.37,68.43,16.87,41.2,13.39,22.51,6.12,-30.04,1.06,-26.12,-1.29,-0.61,-2.66,0.92,-3.6,-28.51,-3.68,0.57,-4.85,0.36,-8.74,7.92,0.52
188.97,294.85,185.72,278.82,181.46,271.88,186.41,253.6,185.79,228.75,188.31,214.48,187.65,199.81,183.46,192.82,185.95,191.17,183.14,189.97,188.8,191.21,195.25,190.64,,Peptide637-3.txt,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,ZAP70-N,PLCG1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.52,116.4,45,100.37,3.01,93.43,7.96,75.15,7.34,50.3,9.86,36.03,9.2,21.36,5.01,14.37,7.5,12.72,4.69,11.52,10.35,12.76,16.8,12.19
268.53,196.24,248.27,169.6,235.62,183.32,208.03,182.84,196.28,183.95,185.63,188.08,181.16,179,182.74,177.09,181.76,182.82,185.45,185.23,186.19,187,176.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.79,268.82,184.4,255.55,168.42,244.93,178.74,201.06,185.06,200.2,185.03,185.53,180.59,185.13,177.43,188.85,183.34,185,181.54,183.3,188.51,178.87,183.98,181.77,,Peptide637-3,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,FES,PIK3R3-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180.88,2.91,87.94,3.52,74.67,-12.46,64.05,-2.14,20.18,4.18,19.32,4.15,4.65,-0.29,4.25,-3.45,7.97,2.46,4.12,0.66,2.42,7.63,-2.01,3.1,0.89
178.6,197.16,176.41,181.94,168.21,178.42,174.63,174.23,169.13,180.23,172.86,177.08,172.49,160.77,170.97,178.7,180.61,177.19,173.59,176.52,180.34,177.46,181.31,181.16,,Peptide637-3,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,SHC2-PTB,ZAP70-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.28,16.28,-4.47,1.06,-12.67,-2.46,-6.25,-6.65,-11.75,-0.65,-8.02,-3.8,-8.39,-20.11,-9.91,-2.18,-0.27,-3.69,-7.29,-4.36,-0.54,-3.42,0.43,0.28
278.59,204.95,247.64,191.23,225.23,181.41,198.28,178.98,182.42,175.01,178.86,174.24,175.72,179.59,181.8,180.56,172.8,171.95,180.24,181.22,180.53,181.41,179.98,179.98,,Peptide637-3,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,PLCG2-NC,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,97.71,24.07,66.76,10.35,44.35,0.53,17.4,-1.9,1.54,-5.87,-2.02,-6.64,-5.16,-1.29,0.92,-0.32,-8.08,-8.93,-0.64,0.34,-0.35,0.53,-0.9,-0.9
189.89,252.68,174.41,224.19,171.5,207.15,173.32,195.31,174.8,181.3,172.7,184.46,170.71,175.66,177.95,179.55,170.76,172.04,177.02,175.11,177.39,178.5,173.77,162.75,,Peptide637-3,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,BMX,PIK3R3-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.01,71.8,-6.47,43.31,-9.38,26.27,-7.56,14.43,-6.08,0.42,-8.18,3.58,-10.17,-5.22,-2.93,-1.33,-10.12,-8.84,-3.86,-5.77,-3.49,-2.38,-7.11,-18.13
232.26,299.08,198.19,267.05,190.74,242.45,184.14,215.34,187.16,200.32,184.64,188.15,181.36,178.51,175.28,175.77,176.44,174.28,173.59,180.81,180.4,179.51,178.08,184.61,,Peptide637-3,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,INPPLN1,RASA1-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,51.38,118.2,17.31,86.17,9.86,61.57,3.26,34.46,6.28,19.44,3.76,7.27,0.48,-2.37,-5.6,-5.11,-4.44,-6.6,-7.29,-0.07,-0.48,-1.37,-2.8,3.73
188.34,173.13,187.73,170.43,175.89,175.06,180.34,176.37,180.02,174.08,179.11,175.39,174.87,176.11,174.65,172.38,175.33,181.1,182.44,177.57,180.36,176.66,180.9,179.59,,Peptide637-3,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,ABL2,PTPN6-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.46,-7.75,6.85,-10.45,-4.99,-5.82,-0.54,-4.51,-0.86,-6.8,-1.77,-5.49,-6.01,-4.77,-6.23,-8.5,-5.55,0.22,1.56,-3.31,-0.52,-4.22,0.02,-1.29
273.23,225.82,251.85,205.18,240.24,184.66,214.75,178.03,198.69,184.99,181.21,181.1,177.18,176.62,178.01,177.54,174.23,177.94,177.3,174.67,179.56,183.19,182.29,179.58,,Peptide637-3,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,PTK6,PIK3R2-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,92.35,44.94,70.97,24.3,59.36,3.78,33.87,-2.85,17.81,4.11,0.33,0.22,-3.7,-4.26,-2.87,-3.34,-6.65,-2.94,-3.58,-6.21,-1.32,2.31,1.41,-1.3
181.42,174.72,173.12,168.9,165.67,171.68,175.39,170.27,176.54,177.16,170.55,172.91,168.99,169.57,176.83,170.56,171.51,176.12,176,174.11,174.74,179.52,181.01,183.67,,Peptide637-3,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,SYK-NC,SYK-N,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.54,-6.16,-7.76,-11.98,-15.21,-9.2,-5.49,-10.61,-4.34,-3.72,-10.33,-7.97,-11.89,-11.31,-4.05,-10.32,-9.37,-4.76,-4.88,-6.77,-6.14,-1.36,0.13,2.79
