47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.43,176.15,220.93,172.61,196.09,167.19,186.56,173.48,180.72,178.19,179.31,174.11,176.35,166.91,176.08,176.85,173.85,177.95,168.8,174.07,174.82,171.31,181.69,173.03,,Peptide656-2,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,86.475,15.195,59.975,11.655,35.135,6.235,25.605,12.525,19.765,17.235,18.355,13.155,15.395,5.955,15.125,15.895,12.895,16.995,7.845,13.115,13.865,10.355,20.735,12.075
181.63,174.91,177.35,169.77,155.91,171.26,158.09,175.69,158.3,172.68,159.33,175.2,161.6,174.44,155.94,168.66,160.47,175.84,159.76,174.86,174.2,172.71,185.13,162.63,,Peptide656-2,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.675,13.955,16.395,8.815,-5.045,10.305,-2.865,14.735,-2.655,11.725,-1.625,14.245,0.645,13.485,-5.015,7.705,-0.485,14.885,-1.195,13.905,13.245,11.755,24.175,1.675
182.84,168.86,181.98,183.04,175.36,183.61,175.61,175.59,176.38,182.2,175.49,182.05,183.06,177.57,179.35,187.75,182.16,184.58,183.42,177.27,182.34,183.3,185.2,178.87,,Peptide656-2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,21.885,7.905,21.025,22.085,14.405,22.655,14.655,14.635,15.425,21.245,14.535,21.095,22.105,16.615,18.395,26.795,21.205,23.625,22.465,16.315,21.385,22.345,24.245,17.915
152.36,181.84,177.73,176.46,156.8,172.87,153.86,176.99,174.98,177.23,171.79,172.51,159.08,180.95,162.83,173.14,156.31,180.11,158.17,180.55,177.96,165.73,179.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204.36,189.67,156.99,174.12,179.9,178.78,177.69,180.2,159.21,186.6,162.7,179.88,180.52,181.3,169.55,179.27,176.64,168.73,182.54,184.51,187.69,180.25,185.16,186.58,,Peptide657-2,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,171.375,32.985,18.295,-14.385,2.745,8.525,7.405,6.315,8.825,-12.165,15.225,-8.675,8.505,9.145,9.925,-1.825,7.895,5.265,-2.645,11.165,13.135,16.315,8.875,13.785,15.205
185.06,191.9,183.34,186.63,173.29,184.52,176.18,178.41,174.43,182.58,176.29,183.7,180.6,182.99,177.34,174.34,175.48,178.32,177.04,178.52,167.92,170.55,175.96,182.11,,Peptide657-2,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.685,20.525,11.965,15.255,1.915,13.145,4.805,7.035,3.055,11.205,4.915,12.325,9.225,11.615,5.965,2.965,4.105,6.945,5.665,7.145,-3.455,-0.825,4.585,10.735
196.48,182.03,180.99,176.33,180.69,177.32,160.15,178.97,160.88,177.69,174.68,176.46,175.1,170.92,160.92,180.24,163.9,180.72,155.08,172.25,182.15,163.78,183.77,181.04,,Peptide657-2,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.105,10.655,9.615,4.955,9.315,5.945,-11.225,7.595,-10.495,6.315,3.305,5.085,3.725,-0.455,-10.455,8.865,-7.475,9.345,-16.295,0.875,10.775,-7.595,12.395,9.665
188.15,185.21,185.57,185.46,181.85,180.97,179.95,177.25,177.19,180.14,175.21,167.45,170.38,176.47,181.03,183.81,173.9,180.83,176.81,178.9,179.4,179.4,179.64,176.44,,Peptide657-2,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.775,13.835,14.195,14.085,10.475,9.595,8.575,5.875,5.815,8.765,3.835,-3.925,-0.995,5.095,9.655,12.435,2.525,9.455,5.435,7.525,8.025,8.025,8.265,5.065
191.47,178.29,180.81,173.3,159.69,177.13,157.26,172.34,157.88,170.81,167.01,179.96,183.6,178.8,179.45,174.18,160.08,180.8,178.6,170.37,181.48,168.16,172.39,173.4,,Peptide657-2,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.095,6.915,9.435,1.925,-11.685,5.755,-14.115,0.965,-13.495,-0.565,-4.365,8.585,12.225,7.425,8.075,2.805,-11.295,9.425,7.225,-1.005,10.105,-3.215,1.015,2.025
181.89,177.37,176.27,183.73,175.48,175.72,174.56,173.94,170.53,174.78,174.65,177.03,179.09,177.76,171.43,180.74,179.84,177.68,180.79,175.55,177.67,176.95,170.77,179.57,,Peptide657-2,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.515,5.995,4.895,12.355,4.105,4.345,3.185,2.565,-0.845,3.405,3.275,5.655,7.715,6.385,0.055,9.365,8.465,6.305,9.415,4.175,6.295,5.575,-0.605,8.195
171.42,183.67,157.59,179.88,171.47,180.79,158.34,173.37,180.24,173.58,159.23,176.2,160.84,175.99,161.02,175.16,161.27,178.05,159.93,175.33,157.79,174.4,177.62,174.42,,Peptide657-2,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.045,12.295,-13.785,8.505,0.095,9.415,-13.035,1.995,8.865,2.205,-12.145,4.825,-10.535,4.615,-10.355,3.785,-10.105,6.675,-11.445,3.955,-13.585,3.025,6.245,3.045
188.14,187.19,180.68,183.62,176.27,181.34,178.49,180.99,171.14,173.8,171.93,176.38,177.7,182.86,180.61,175.19,178.41,177.1,176.85,181.36,175.17,174.53,178.77,175.78,,Peptide657-2,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.765,15.815,9.305,12.245,4.895,9.965,7.115,9.615,-0.235,2.425,0.555,5.005,6.325,11.485,9.235,3.815,7.035,5.725,5.475,9.985,3.795,3.155,7.395,4.405
159.29,172.92,161.25,178.43,157.75,174.33,162.8,184.67,160.45,179.8,160.65,172.07,176.57,183.23,155.15,178.32,157.83,175.38,156.87,174.09,180.71,171.17,171.56,176.81,,Peptide657-2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-12.085,1.545,-10.125,7.055,-13.625,2.955,-8.575,13.295,-10.925,8.425,-10.725,0.695,5.195,11.855,-16.225,6.945,-13.545,4.005,-14.505,2.715,9.335,-0.205,0.185,5.435
183.1,180.15,177.96,177.36,172.1,183.03,157.18,171.98,174.93,174.45,179.93,179.14,182.9,174.27,177.87,176.38,170.53,177.64,175.83,181.68,179.64,172.4,172.85,180.66,,Peptide657-2,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.725,8.775,6.585,5.985,0.725,11.655,-14.195,0.605,3.555,3.075,8.555,7.765,11.525,2.895,6.495,5.005,-0.845,6.265,4.455,10.305,8.265,1.025,1.475,9.285
180.14,191.36,180.19,185.5,169.23,175.43,164.74,173.74,173.52,174.99,157.77,175.7,165.08,173.03,165.71,179.49,162.65,179.43,180.39,177.46,175.99,168.92,178.48,180,,Peptide657-2,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.765,19.985,8.815,14.125,-2.145,4.055,-6.635,2.365,2.145,3.615,-13.605,4.325,-6.295,1.655,-5.665,8.115,-8.725,8.055,9.015,6.085,4.615,-2.455,7.105,8.625
181.51,181.34,174.06,175.37,180.17,175.38,175.31,177.05,175.51,180.33,177.32,173.26,174.23,171.41,176.09,169.86,173.03,176.42,173.79,178.04,173.8,177.04,169.37,178.98,,Peptide657-2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.135,9.965,2.685,3.995,8.795,4.005,3.935,5.675,4.135,8.955,5.945,1.885,2.855,0.035,4.715,-1.515,1.655,5.045,2.415,6.665,2.425,5.665,-2.005,7.605
149.29,188.05,160.06,178.96,176.2,167.49,161.53,175.69,164.9,171.54,174.16,176.91,159.7,175.44,160.03,180.37,158.2,175.17,157,174.44,155.18,177.82,177.81,167.78,,Peptide657-2,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-22.085,16.675,-11.315,7.585,4.825,-3.885,-9.845,4.315,-6.475,0.165,2.785,5.535,-11.675,4.065,-11.345,8.995,-13.175,3.795,-14.375,3.065,-16.195,6.445,6.435,-3.595
187,176.66,188.83,178.4,176.1,173.04,174.44,176.31,177.01,176.9,180.96,179.61,181.39,175.46,183.57,176.94,181.72,182.62,173.47,173.7,179.72,175.5,175.99,178.55,,Peptide657-2,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,15.625,5.285,17.455,7.025,4.725,1.665,3.065,4.935,5.635,5.525,9.585,8.235,10.015,4.085,12.195,5.565,10.345,11.245,2.095,2.325,8.345,4.125,4.615,7.175
181.01,187.27,166.37,174.6,156.7,179.93,154.1,171.95,181.39,173.57,154.97,178.48,163.64,181.1,162.77,176.61,158.55,173.26,157.93,176.71,176.18,166.54,182.52,176.79,,Peptide657-2,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.635,15.895,-5.005,3.225,-14.675,8.555,-17.275,0.575,10.015,2.195,-16.405,7.105,-7.735,9.725,-8.605,5.235,-12.825,1.885,-13.445,5.335,4.805,-4.835,11.145,5.415
157.57,170.26,181.81,179.41,177.41,176.57,175.48,180.98,179.36,180.39,185.95,181.9,176.69,182.11,180.83,180.62,187.47,179.88,181.27,187.3,180.17,184.05,184.54,182.75,,Peptide657-2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-13.805,-1.115,10.435,8.035,6.035,5.195,4.105,9.605,7.985,9.015,14.575,10.525,5.315,10.735,9.455,9.245,16.095,8.505,9.895,15.925,8.795,12.675,13.165,11.375
180.14,191.36,180.19,185.5,169.23,175.43,164.74,173.74,173.52,174.99,157.77,175.7,165.08,173.03,165.71,179.49,162.65,179.43,180.39,177.46,175.99,168.92,178.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200.66,217.7,183.42,214.39,215.05,198.26,205.15,200.15,189.87,202.74,183.78,200.79,205.11,203.58,207.07,197.7,197.99,200.35,212.27,202.5,211.54,190.48,204.49,216.39,,Peptide658-2,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,194.915,5.745,22.785,-11.495,19.475,20.135,3.345,10.235,5.235,-5.045,7.825,-11.135,5.875,10.195,8.665,12.155,2.785,3.075,5.435,17.355,7.585,16.625,-4.435,9.575,21.475
215.22,212.6,207.78,201.28,201.69,200.97,201.03,198.71,210.52,194.35,207.22,205.43,200.03,203.57,200.87,201.32,196.15,193.85,198.95,200.99,200.82,200.99,197.49,204.59,,Peptide658-2,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.305,17.685,12.865,6.365,6.775,6.055,6.115,3.795,15.605,-0.565,12.305,10.515,5.115,8.655,5.955,6.405,1.235,-1.065,4.035,6.075,5.905,6.075,2.575,9.675
230.05,207.35,187.49,206.24,203.33,202.6,186.7,198.33,187.88,196.57,186.74,193.72,189.42,198.79,179.86,197.66,185.35,200.88,189.95,201.17,185.83,200.03,201.04,195.55,,Peptide658-2,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,35.135,12.435,-7.425,11.325,8.415,7.685,-8.215,3.415,-7.035,1.655,-8.175,-1.195,-5.495,3.875,-15.055,2.745,-9.565,5.965,-4.965,6.255,-9.085,5.115,6.125,0.635
215.51,236.89,217.9,219.65,211.22,209.18,204.27,203.15,186.26,199.99,197.66,201.6,202.12,198.63,213.43,201.86,197.2,203.6,201.16,202.88,201.28,205.2,194.58,202.94,,Peptide658-2,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,20.595,41.975,22.985,24.735,16.305,14.265,9.355,8.235,-8.655,5.075,2.745,6.685,7.205,3.715,18.515,6.945,2.285,8.685,6.245,7.965,6.365,10.285,-0.335,8.025
220.51,195.57,179.3,198.93,189.18,197.3,185.28,202.83,186.27,196.48,185.17,201.72,196.81,204.3,185.85,201.75,186.74,199.45,187.9,201.37,183.67,199.87,198.06,194,,Peptide658-2,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.595,0.655,-15.615,4.015,-5.735,2.385,-9.635,7.915,-8.645,1.565,-9.745,6.805,1.895,9.385,-9.065,6.835,-8.175,4.535,-7.015,6.455,-11.245,4.955,3.145,-0.915
206.81,201.97,200.56,201.85,199.2,203.18,205.68,204.37,196.26,202.54,198.39,204.29,200.96,198.1,200.23,203.19,199.96,198.1,194.43,189.27,195.95,200.45,194.23,203.02,,Peptide658-2,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,11.895,7.055,5.645,6.935,4.285,8.265,10.765,9.455,1.345,7.625,3.475,9.375,6.045,3.185,5.315,8.275,5.045,3.185,-0.485,-5.645,1.035,5.535,-0.685,8.105
181.6,206.74,183.63,206.3,184.25,197.81,190.15,202.66,197.07,200.7,184.29,197.28,180.91,199.25,182.29,198.2,185.52,196.34,185.02,197.51,182.74,202.09,196.39,183.92,,Peptide658-2,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-13.315,11.825,-11.285,11.385,-10.665,2.895,-4.765,7.745,2.155,5.785,-10.625,2.365,-14.005,4.335,-12.625,3.285,-9.395,1.425,-9.895,2.595,-12.175,7.175,1.475,-10.995
234.67,246.07,222.26,231.85,211.14,212.17,210.88,210.14,197.8,204.5,197.23,202.95,196.63,199.22,193.44,200.83,200.64,196.83,201.16,196.84,199.83,196.03,204.41,203.23,,Peptide658-2,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,39.755,51.155,27.345,36.935,16.225,17.255,15.965,15.225,2.885,9.585,2.315,8.035,1.715,4.305,-1.475,5.915,5.725,1.915,6.245,1.925,4.915,1.115,9.495,8.315
179.66,199.39,185.6,208.85,182.19,198.65,183.55,194.17,188.12,196.42,190.96,197.66,187.65,198.42,183.48,199.11,188.12,202.8,181.18,199.61,178.7,200.57,201.77,191.98,,Peptide658-2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-15.255,4.475,-9.315,13.935,-12.725,3.735,-11.365,-0.745,-6.795,1.505,-3.955,2.745,-7.265,3.505,-11.435,4.195,-6.795,7.885,-13.735,4.695,-16.215,5.655,6.855,-2.935
203.54,212.42,199.48,206.36,189.44,203.04,185.46,194.7,196.92,189.9,198.8,201.98,194.22,199.96,198.7,198.04,201.11,195.74,195.82,200.58,197.36,193.58,198.19,199.46,,Peptide658-2,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.625,17.505,4.565,11.445,-5.475,8.125,-9.455,-0.215,2.005,-5.015,3.885,7.065,-0.695,5.045,3.785,3.125,6.195,0.825,0.905,5.665,2.445,-1.335,3.275,4.545
217.08,229.86,201.91,220.26,189.92,203.24,184.72,196.84,202.02,195.06,183.78,198.19,201.53,197.53,184.89,198.56,183.74,199.97,183.49,201.37,199.91,188.69,200.29,205.11,,Peptide658-2,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,22.165,34.945,6.995,25.345,-4.995,8.325,-10.195,1.925,7.105,0.145,-11.135,3.275,6.615,2.615,-10.025,3.645,-11.175,5.055,-11.425,6.455,4.995,-6.225,5.375,10.195
208.21,192.21,203.93,192.05,193.46,194.8,196.48,198.13,193.37,199.6,196.57,192.32,190.32,195.91,196.61,198.94,192.18,190.54,195.79,202.79,192.11,194.16,192.05,197.85,,Peptide658-2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,13.295,-2.705,9.015,-2.865,-1.455,-0.115,1.565,3.215,-1.545,4.685,1.655,-2.595,-4.595,0.995,1.695,4.025,-2.735,-4.375,0.875,7.875,-2.805,-0.755,-2.865,2.935
177.21,201.79,181.38,199.84,195.29,195.38,194.91,198.12,186.58,197.28,196.13,190.06,188.41,197.36,185.83,199.71,186.17,194.31,179.48,196.11,178.19,200.16,200.3,198.17,,Peptide658-2,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-17.705,6.875,-13.535,4.925,0.375,0.465,-0.005,3.205,-8.335,2.365,1.215,-4.855,-6.505,2.445,-9.085,4.795,-8.745,-0.605,-15.435,1.195,-16.725,5.245,5.385,3.255
219.54,210.87,208.58,204.5,196.64,200.56,200.22,195.38,199.3,199.83,195.8,198.32,197.06,199.09,196.95,203.08,198.56,204.71,197.47,197.15,193.43,195.35,201.66,200.93,,Peptide658-2,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.625,15.955,13.665,9.585,1.725,5.645,5.305,0.465,4.385,4.915,0.885,3.405,2.145,4.175,2.035,8.165,3.645,9.795,2.555,2.235,-1.485,0.435,6.745,6.015
186.07,209.06,302.35,205.5,186.82,199.99,184.13,200.85,202.53,198.37,187.81,203.92,182.05,202.9,198.74,205.05,182.01,194.63,180.97,200.65,196.71,188.07,205.92,203.04,,Peptide658-2,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-8.845,14.145,107.435,10.585,-8.095,5.075,-10.785,5.935,7.615,3.455,-7.105,9.005,-12.865,7.985,3.825,10.135,-12.905,-0.285,-13.945,5.735,1.795,-6.845,11.005,8.125
211.19,216.94,208.7,210.06,203.93,210.96,204.82,203.09,205.85,200.44,194.48,204.67,204.69,202.07,205.18,202.07,201.09,201.79,201.22,199.99,201.68,206.34,201.36,205,,Peptide658-2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.275,22.025,13.785,15.145,9.015,16.045,9.905,8.175,10.935,5.525,-0.435,9.755,9.775,7.155,10.265,7.155,6.175,6.875,6.305,5.075,6.765,11.425,6.445,10.085
