92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.4,178.17,149.32,169.87,150.01,163.46,144.54,161.2,143.33,165.19,145.88,159.68,161.05,164.81,146.26,162.42,146.76,168.42,148.06,157.2,146.16,159.69,162.09,160.46,,Peptide620-2,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.435,29.205,0.355,20.905,1.045,14.495,-4.425,12.235,-5.635,16.225,-3.085,10.715,12.085,15.845,-2.705,13.455,-2.205,19.455,-0.905,8.235,-2.805,10.725,13.125,11.495
203.84,191.98,183.28,177.08,174.22,174.4,167.45,169.93,165.79,165.42,163.39,164.42,145.59,157.25,145.41,146.45,143.5,147.8,165.16,165.18,164.11,166.01,160.94,164.46,,Peptide620-2,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,54.875,43.015,34.315,28.115,25.255,25.435,18.485,20.965,16.825,16.455,14.425,15.455,-3.375,8.285,-3.555,-2.515,-5.465,-1.165,16.195,16.215,15.145,17.045,11.975,15.495
148.46,143.82,143.95,160.54,165.39,160.7,143.25,156.45,146.96,159.93,143.59,160.09,162.75,163.08,156.07,161.19,146.52,162.66,147.48,155.88,144.32,163.59,165.87,157.77,,Peptide620-2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.505,-5.145,-5.015,11.575,16.425,11.735,-5.715,7.485,-2.005,10.965,-5.375,11.125,13.785,14.115,7.105,12.225,-2.445,13.695,-1.485,6.915,-4.645,14.625,16.905,8.805
149.9,150.01,162.21,166.29,162.38,164.87,162.92,160.51,147.01,163.53,165.75,162.52,163.46,159.32,157.54,145.72,153.77,165.73,161.13,160.69,167.26,166.7,152.59,164.99,,Peptide620-2,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.935,1.045,13.245,17.325,13.415,15.905,13.955,11.545,-1.955,14.565,16.785,13.555,14.495,10.355,8.575,-3.245,4.805,16.765,12.165,11.725,18.295,17.735,3.625,16.025
150.46,150.57,143.38,174.46,149.59,163.92,146.04,163.3,157.61,162.13,148.34,162.15,162.72,158.27,151.52,160.99,145.38,164.17,144.3,163.12,143.86,162.11,171.1,158.97,,Peptide620-2,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.495,1.605,-5.585,25.495,0.625,14.955,-2.925,14.335,8.645,13.165,-0.625,13.185,13.755,9.305,2.555,12.025,-3.585,15.205,-4.665,14.155,-5.105,13.145,22.135,10.005
166.24,164.92,169.47,155.5,157.21,163.62,159.6,161.65,155.79,166.37,156.13,158.34,159.36,157.99,165.14,162.16,162.84,162.67,167.75,163.47,157.93,162.23,160.74,160.44,,Peptide620-2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.275,15.955,20.505,6.535,8.245,14.655,10.635,12.685,6.825,17.405,7.165,9.375,10.395,9.025,16.175,13.195,13.875,13.705,18.785,14.505,8.965,13.265,11.775,11.475
165.94,173.33,149.52,168.13,145.18,161.15,146.43,161.82,159.01,163.05,146.8,162.48,148.2,159.22,150.93,145.54,144.59,149.06,149.36,163.44,141.7,160.15,172.95,154.47,,Peptide620-2,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,16.975,24.365,0.555,19.165,-3.785,12.185,-2.535,12.855,10.045,14.085,-2.165,13.515,-0.765,10.255,1.965,-3.425,-4.375,0.095,0.395,14.475,-7.265,11.185,23.985,5.505
177.23,176.17,163.31,169.42,162.69,163.69,158.06,157.09,164.43,162.13,164.53,162.26,153.87,164.99,147.1,151.53,146.9,148.55,159.6,162.58,164.91,161.75,157.55,166.87,,Peptide620-2,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.265,27.205,14.345,20.455,13.725,14.725,9.095,8.125,15.465,13.165,15.565,13.295,4.905,16.025,-1.865,2.565,-2.065,-0.415,10.635,13.615,15.945,12.785,8.585,17.905
148.93,174.36,155.21,169.73,146.15,158.12,146.19,168.36,149.82,158.51,147.34,166.65,151.89,168.98,140.79,164.92,146.22,162.16,136.87,162.97,143.55,160.56,168.74,157.86,,Peptide620-2,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-0.035,25.395,6.245,20.765,-2.815,9.155,-2.775,19.395,0.855,9.545,-1.625,17.685,2.925,20.015,-8.175,15.955,-2.745,13.195,-12.095,14.005,-5.415,11.595,19.775,8.895
178.25,215.03,168.89,199.03,175.92,189.01,171.62,185.61,172.68,175.03,171.26,173.13,171.79,173.65,174.75,156.08,169.6,161.86,165.34,223.46,161.83,172.34,170.18,165.44,,Peptide620-2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,29.285,66.065,19.925,50.065,26.955,40.045,22.655,36.645,23.715,26.065,22.295,24.165,22.825,24.685,25.785,7.115,20.635,12.895,16.375,74.495,12.865,23.375,21.215,16.475
150.46,150.57,143.38,174.46,149.59,163.92,146.04,163.3,157.61,162.13,148.34,162.15,162.72,158.27,151.52,160.99,145.38,164.17,144.3,163.12,143.86,162.11,171.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.47,195.16,200,180.14,168.32,188.84,157.61,179.31,158.45,183.28,160.69,182.44,157.9,182.3,159.17,185.04,181.16,171.66,162.84,185.66,164.91,177.53,181.23,187.19,,Peptide621-2,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,162.42,10.05,32.74,37.58,17.72,5.9,26.42,-4.81,16.89,-3.97,20.86,-1.73,20.02,-4.52,19.88,-3.25,22.62,18.74,9.24,0.42,23.24,2.49,15.11,18.81,24.77
190.82,192.22,182.54,174.57,169.82,178.2,170.16,178.6,180.15,181.15,183.6,182.52,176.43,178.57,176.95,184.56,174.12,171.88,179.27,184.08,175.29,186.06,183.65,181.2,,Peptide621-2,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.4,29.8,20.12,12.15,7.4,15.78,7.74,16.18,17.73,18.73,21.18,20.1,14.01,16.15,14.53,22.14,11.7,9.46,16.85,21.66,12.87,23.64,21.23,18.78
171.47,182.44,161.23,184.41,159.79,176.89,161.45,173.91,159.61,181.23,158.72,176.84,159.61,176.03,161.89,179.59,160.57,184.12,161.45,181.74,164.78,181.7,188.58,179.81,,Peptide621-2,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,9.05,20.02,-1.19,21.99,-2.63,14.47,-0.97,11.49,-2.81,18.81,-3.7,14.42,-2.81,13.61,-0.53,17.17,-1.85,21.7,-0.97,19.32,2.36,19.28,26.16,17.39
194.12,194.81,179.44,177.48,178.99,184.17,176.41,178.36,176.69,166.28,176.04,184.06,179.71,172.75,174.88,175.44,181.72,186.83,179.25,174.56,183.94,181.72,180.22,184.3,,Peptide621-2,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,31.7,32.39,17.02,15.06,16.57,21.75,13.99,15.94,14.27,3.86,13.62,21.64,17.29,10.33,12.46,13.02,19.3,24.41,16.83,12.14,21.52,19.3,17.8,21.88
163.48,182.67,159.23,174.38,165.05,172.26,175.08,176.95,160.49,179.35,166.69,181.07,165.98,182.01,157.8,183.53,160.24,182.44,165.25,175.11,160.66,176.91,180.48,177,,Peptide621-2,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.06,20.25,-3.19,11.96,2.63,9.84,12.66,14.53,-1.93,16.93,4.27,18.65,3.56,19.59,-4.62,21.11,-2.18,20.02,2.83,12.69,-1.76,14.49,18.06,14.58
186.91,182.47,173.35,177.64,158.89,174,174.99,177.81,174.92,177.68,172.18,178.66,181.49,178.96,161.72,179.59,176.2,177.29,178.66,178.22,184.78,181.55,177.95,179.18,,Peptide621-2,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.49,20.05,10.93,15.22,-3.53,11.58,12.57,15.39,12.5,15.26,9.76,16.24,19.07,16.54,-0.7,17.17,13.78,14.87,16.24,15.8,22.36,19.13,15.53,16.76
187.69,188.79,167.39,181.46,175.71,172.46,158.88,182.58,158.56,175.04,161.75,171.79,171.64,175.93,163.81,176.85,159.77,173.63,158.8,180.52,161.04,177.66,188.62,175.13,,Peptide621-2,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.27,26.37,4.97,19.04,13.29,10.04,-3.54,20.16,-3.86,12.62,-0.67,9.37,9.22,13.51,1.39,14.43,-2.65,11.21,-3.62,18.1,-1.38,15.24,26.2,12.71
266.46,250.06,225.05,228.42,218.83,209.93,200.89,204.54,195.7,191.28,191.62,185.84,184.49,175.7,179.57,178.37,176.48,177.79,179.15,176.05,173.06,180.75,183.62,178.3,,Peptide621-2,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,104.04,87.64,62.63,66,56.41,47.51,38.47,42.12,33.28,28.86,29.2,23.42,22.07,13.28,17.15,15.95,14.06,15.37,16.73,13.63,10.64,18.33,21.2,15.88
167.01,177.26,165.07,177.67,156.73,174.66,159.29,170.76,162.49,177.81,161.53,179.27,181.93,178.34,155.62,178.01,160.29,177.74,157.39,180.07,158.87,184.69,180.69,180.08,,Peptide621-2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.59,14.84,2.65,15.25,-5.69,12.24,-3.13,8.34,0.07,15.39,-0.89,16.85,19.51,15.92,-6.8,15.59,-2.13,15.32,-5.03,17.65,-3.55,22.27,18.27,17.66
185.51,181.28,174.32,170.79,181.52,174.62,174.16,174.46,164.05,185.48,176.03,173.69,181.71,177.28,173.2,180.54,178.99,179.12,180,181.24,179.31,179.89,171.79,170.78,,Peptide621-2,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,TXK,SHC3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.09,18.86,11.9,8.37,19.1,12.2,11.74,12.04,1.63,23.06,13.61,11.27,19.29,14.86,10.78,18.12,16.57,16.7,17.58,18.82,16.89,17.47,9.37,8.36
165.65,195.95,164.43,185.54,163.52,179.25,165.2,175.63,161.84,180.96,159.34,178.61,163,183.65,156.03,175.24,161.84,172.33,160.74,175.1,160.95,173.02,181.46,179.43,,Peptide621-2,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,TXN,SHC4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3.23,33.53,2.01,23.12,1.1,16.83,2.78,13.21,-0.58,18.54,-3.08,16.19,0.58,21.23,-6.39,12.82,-0.58,9.91,-1.68,12.68,-1.47,10.6,19.04,17.01
186.98,182.31,176.39,179.23,174.12,174.78,178.04,180.53,180,159.84,169.02,181.7,178.39,175.33,181.16,175.86,175.6,172.96,178.87,179.63,177.97,177.87,162.38,169.3,,Peptide621-2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,RASA1-C,SH3BP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.56,19.89,13.97,16.81,11.7,12.36,15.62,18.11,17.58,-2.58,6.6,19.28,15.97,12.91,18.74,13.44,13.18,10.54,16.45,17.21,15.55,15.45,-0.04,6.88
165.29,149.1,164.22,176.24,163.83,174.75,161.13,175.5,156.36,180.21,161.02,176.32,160.13,178.63,178.07,180.23,161.25,178.93,156.81,174.05,156.03,185.26,184.25,172.67,,Peptide621-2,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,CRKL,BLNK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.87,-13.32,1.8,13.82,1.41,12.33,-1.29,13.08,-6.06,17.79,-1.4,13.9,-2.29,16.21,15.65,17.81,-1.17,16.51,-5.61,11.63,-6.39,22.84,21.83,10.25
200.69,185.3,183.54,181.7,178.83,172.43,177.15,179.74,178.26,179.54,179.13,172.62,167.63,171.53,174.14,182.89,176.62,182.4,178.7,173.65,181.19,185.46,178.68,171.86,,Peptide621-2,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,PLCG2-N,SHF,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,38.27,22.88,21.12,19.28,16.41,10.01,14.73,17.32,15.84,17.12,16.71,10.2,5.21,9.11,11.72,20.47,14.2,19.98,16.28,11.23,18.77,23.04,16.26,9.44
171.24,196.38,162.08,189.01,166.82,182.36,166.27,187.5,163.92,181.16,163.1,182.7,160.78,178.85,163.35,179.9,161.27,181.27,160.13,176.83,165.08,178.46,177.99,173.46,,Peptide621-2,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,HCK,BRDG1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.82,33.96,-0.34,26.59,4.4,19.94,3.85,25.08,1.5,18.74,0.68,20.28,-1.64,16.43,0.93,17.48,-1.15,18.85,-2.29,14.41,2.66,16.04,15.57,11.04
187.43,202.44,181.03,199.72,180.81,193.22,184.9,178.38,189.12,191.28,182.92,180.26,186.39,182.96,187,186.45,188.08,192.44,189.22,188.16,187.94,182.28,179.6,181.03,,Peptide621-2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,LNK,SLA2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,25.01,40.02,18.61,37.3,18.39,30.8,22.48,15.96,26.7,28.86,20.5,17.84,23.97,20.54,24.58,24.03,25.66,30.02,26.8,25.74,25.52,19.86,17.18,18.61
165.65,195.95,164.43,185.54,163.52,179.25,165.2,175.63,161.84,180.96,159.34,178.61,163,183.65,156.03,175.24,161.84,172.33,160.74,175.1,160.95,173.02,181.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.37,187.1,155.63,175.3,157.87,176.74,149.93,172.27,147.67,173.28,151.04,169.03,151.46,172.36,135.11,177.7,148.23,172.96,150.16,176.58,151.29,175.59,184.45,181.82,,Peptide623-2,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,SHC1,HSH2D,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152.21,-10.84,34.89,3.42,23.09,5.66,24.53,-2.28,20.06,-4.54,21.07,-1.17,16.82,-0.75,20.15,-17.1,25.49,-3.98,20.75,-2.05,24.37,-0.92,23.38,32.24,29.61
175.64,173.07,171.66,171.72,169.91,177.49,173.68,170.38,175.97,171.52,174.24,161.36,169.62,179.26,174.39,173.2,164.87,169.2,170.52,177.3,173.07,176.3,180.27,178.2,,Peptide623-2,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,ABL1,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,23.43,20.86,19.45,19.51,17.7,25.28,21.47,18.17,23.76,19.31,22.03,9.15,17.41,27.05,22.18,20.99,12.66,16.99,18.31,25.09,20.86,24.09,28.06,25.99
142,172.4,157.65,169.79,174.39,167.84,156.66,159.15,154.54,171.44,151.58,162.64,152.54,170.64,155.14,175.67,155.43,174.85,150.85,177.57,149.49,173.49,171.79,171.09,,Peptide623-2,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,SHE,DAPP1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-10.21,20.19,5.44,17.58,22.18,15.63,4.45,6.94,2.33,19.23,-0.63,10.43,0.33,18.43,2.93,23.46,3.22,22.64,-1.36,25.36,-2.72,21.28,19.58,18.88
181.1,171.93,169.39,175.24,168.07,167.05,166.54,167.37,177.86,172.53,168.81,170.57,169.74,165.7,171.5,179.76,166.5,174.29,174.62,170.64,175.84,174.39,168.76,175.29,,Peptide623-2,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,BCAR3,MATK,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,28.89,19.72,17.18,23.03,15.86,14.84,14.33,15.16,25.65,20.32,16.6,18.36,17.53,13.49,19.29,27.55,14.29,22.08,22.41,18.43,23.63,22.18,16.55,23.08
135.97,171.65,149.97,164.8,158.94,171.13,161.77,170.57,152.15,169.95,171.74,171.78,162.11,173.24,152.74,174.25,154.55,171.45,149.31,168.55,150.05,169.32,174.1,165.72,,Peptide623-2,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,BTK,SH2D3A,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-16.24,19.44,-2.24,12.59,6.73,18.92,9.56,18.36,-0.06,17.74,19.53,19.57,9.9,21.03,0.53,22.04,2.34,19.24,-2.9,16.34,-2.16,17.11,21.89,13.51
179.6,173.33,170.21,170.38,169.93,168.04,164.63,171.89,172.6,172.23,172.26,173.27,179.11,171.84,152.64,171.49,171.36,170.68,170.37,173.65,175.61,169.53,177.41,170.89,,Peptide623-2,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,FER,GRB14,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,27.39,21.12,18,18.17,17.72,15.83,12.42,19.68,20.39,20.02,20.05,21.06,26.9,19.63,0.43,19.28,19.15,18.47,18.16,21.44,23.4,17.32,25.2,18.68
160.66,176.57,156.1,174.19,166.61,167.87,156.33,170.09,157.01,172.25,155.16,174.11,154.13,171.04,152.97,165.04,148.74,175.98,151.72,166.95,151.5,174.83,173.38,164.44,,Peptide623-2,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,ITK,GRB7,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,8.45,24.36,3.89,21.98,14.4,15.66,4.12,17.88,4.8,20.04,2.95,21.9,1.92,18.83,0.76,12.83,-3.47,23.77,-0.49,14.74,-0.71,22.62,21.17,12.23
182.77,176.86,178.93,173.07,167.1,173.67,169.47,169.17,170.18,163.84,169.78,173.44,166.7,178.69,156.27,153.8,175.33,170.99,167.21,173.67,171.28,169.4,173.12,173.79,,Peptide623-2,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,SH2D1A,SH2D1B,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,30.56,24.65,26.72,20.86,14.89,21.46,17.26,16.96,17.97,11.63,17.57,21.23,14.49,26.48,4.06,1.59,23.12,18.78,15,21.46,19.07,17.19,20.91,21.58
146.54,166.99,161.6,166.82,156.51,163.9,150.15,178.59,156.21,173.89,150.47,170.34,158.82,172.74,167.41,171.97,154.39,170.62,172,169.92,153.98,170.99,176.42,167.57,,Peptide623-2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,TENC1,LCP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-5.67,14.78,9.39,14.61,4.3,11.69,-2.06,26.38,4,21.68,-1.74,18.13,6.61,20.53,15.2,19.76,2.18,18.41,19.79,17.71,1.77,18.78,24.21,15.36
