18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2.5,2.5,1.25,1.25,0.625,0.625,0.3125,0.3125,0.15625,0.15625,0.078125,0.078125,0.0390625,0.0390625,0.01953125,0.01953125,0.009765625,0.009765625,0.004882813,0.004882813,0.002441406,0.002441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195.25,188.38,198.3,183.79,189.35,180.92,189.68,188.38,181.95,192.08,189.31,184.39,187.45,186.61,191.48,192.06,193.15,189.35,195.21,187,189.54,191.47,193.34,195.55,,Peptide449,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,189.575,5.675,-1.195,8.725,-5.785,-0.225,-8.655,0.105,-1.195,-7.625,2.505,-0.265,-5.185,-2.125,-2.965,1.905,2.485,3.575,-0.225,5.635,-2.575,-0.035,1.895,3.765,5.975
166.25,189.4,190.22,186.09,190.51,188.32,185.74,196.5,187.85,188.48,187.98,185.75,185.96,189.29,192.52,186.39,191.66,193.31,194.61,186.59,196.25,189.98,185.72,185.98,,Peptide449,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-23.325,-0.175,0.645,-3.485,0.935,-1.255,-3.835,6.925,-1.725,-1.095,-1.595,-3.825,-3.615,-0.285,2.945,-3.185,2.085,3.735,5.035,-2.985,6.675,0.405,-3.855,-3.595
190.01,180.19,185.61,189.47,183.16,185.53,185.69,192.35,187.05,191.47,185.06,183.22,186.42,186.35,185.23,192.06,190.01,184.72,186.38,184.32,184.78,184.1,185.11,185.28,,Peptide449,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.435,-9.385,-3.965,-0.105,-6.415,-4.045,-3.885,2.775,-2.525,1.895,-4.515,-6.355,-3.155,-3.225,-4.345,2.485,0.435,-4.855,-3.195,-5.255,-4.795,-5.475,-4.465,-4.295
184.89,184.41,192.9,187.34,191.03,192.54,192.64,190.39,184.01,188.76,189.32,191.19,187.53,184.14,186.4,193.7,190.43,191.25,182.42,188.56,188.37,179.32,189.56,190.48,,Peptide449,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-4.685,-5.165,3.325,-2.235,1.455,2.965,3.065,0.815,-5.565,-0.815,-0.255,1.615,-2.045,-5.435,-3.175,4.125,0.855,1.675,-7.155,-1.015,-1.205,-10.255,-0.015,0.905
192.32,184.03,190.09,188.62,188.84,182.11,186.37,173.15,185.48,186.63,191.65,186.99,190.86,184.44,188.39,189.81,189.3,184.7,192.01,185.07,183.64,185.55,186.39,187.77,,Peptide449,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.745,-5.545,0.515,-0.955,-0.735,-7.465,-3.205,-16.425,-4.095,-2.945,2.075,-2.585,1.285,-5.135,-1.185,0.235,-0.275,-4.875,2.435,-4.505,-5.935,-4.025,-3.185,-1.805
191.83,189.92,194.98,192.09,178.51,187.09,165.65,170.38,185.54,186.92,184.63,190.12,191.69,185.72,189.5,183.92,190.39,185.9,187.72,187.34,191.44,188.08,194.42,186.75,,Peptide449,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,2.255,0.345,5.405,2.515,-11.065,-2.485,-23.925,-19.195,-4.035,-2.655,-4.945,0.545,2.115,-3.855,-0.075,-5.655,0.815,-3.675,-1.855,-2.235,1.865,-1.495,4.845,-2.825
194.39,177.67,192.88,182.44,185.67,177.18,191.02,179.93,190.23,181.25,184.23,184.95,186.83,183.92,191.01,185.93,188.82,185.85,193.74,181.73,188.54,186.06,186.83,192.85,,Peptide449,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.815,-11.905,3.305,-7.135,-3.905,-12.395,1.445,-9.645,0.655,-8.325,-5.345,-4.625,-2.745,-5.655,1.435,-3.645,-0.755,-3.725,4.165,-7.845,-1.035,-3.515,-2.745,3.275
169.19,182.94,186.71,188.83,182.2,184.6,184.36,189.35,183.36,186.83,184.59,189.37,184.85,184.06,187.4,186.18,190.33,190.13,182.05,192.16,191.6,185.21,187.72,189.94,,Peptide449,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-20.385,-6.635,-2.865,-0.745,-7.375,-4.975,-5.215,-0.225,-6.215,-2.745,-4.985,-0.205,-4.725,-5.515,-2.175,-3.395,0.755,0.555,-7.525,2.585,2.025,-4.365,-1.855,0.365
160.38,154.18,153.74,155.53,187.07,191.2,180.31,185.1,184.06,179.43,188.56,182.18,188.28,192.16,187.64,181.69,184.31,184.05,191.77,189.45,185.46,184.31,185.95,186.18,,Peptide449,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-29.195,-35.395,-35.835,-34.045,-2.505,1.625,-9.265,-4.475,-5.515,-10.145,-1.015,-7.395,-1.295,2.585,-1.935,-7.885,-5.265,-5.525,2.195,-0.125,-4.115,-5.265,-3.625,-3.395
162.87,189.51,162.76,164.79,184.79,188.16,188.02,185.55,187,177.83,188.21,182.59,189.34,189.13,186.53,188.43,187.16,183.79,184.26,191.23,184.64,185.1,186.56,183.89,,Peptide449,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-26.705,-0.065,-26.815,-24.785,-4.785,-1.415,-1.555,-4.025,-2.575,-11.745,-1.365,-6.985,-0.235,-0.445,-3.045,-1.145,-2.415,-5.785,-5.315,1.655,-4.935,-4.475,-3.015,-5.685
197.32,185.76,186.15,188.43,183.15,179.75,182.22,184.32,186.44,183.41,186.3,183.51,189.14,184.55,189,181.4,184.72,187.16,182.06,182.36,192.16,185.5,189.02,192.61,,Peptide449,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,7.745,-3.815,-3.425,-1.145,-6.425,-9.825,-7.355,-5.255,-3.135,-6.165,-3.275,-6.065,-0.435,-5.025,-0.575,-8.175,-4.855,-2.415,-7.515,-7.215,2.585,-4.075,-0.555,3.035
194.08,182.95,191.12,187.14,183.62,182.32,183.43,190.59,179.74,185.8,188.95,189.26,184.83,187.7,187.52,185.02,186.78,184.43,184.78,187.65,187.77,189.45,183.09,178.15,,Peptide449,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,4.505,-6.625,1.545,-2.435,-5.955,-7.255,-6.145,1.015,-9.835,-3.775,-0.625,-0.315,-4.745,-1.875,-2.055,-4.555,-2.795,-5.145,-4.795,-1.925,-1.805,-0.125,-6.485,-11.425
188.51,159.16,185.21,184.83,184.12,189.95,193.43,184.26,183.95,184.08,185.54,188.96,188.38,186.1,184.31,184.17,188.48,186.82,189.66,179.23,182.93,177.34,189.22,181.4,,Peptide449,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-1.065,-30.415,-4.365,-4.745,-5.455,0.375,3.855,-5.315,-5.625,-5.495,-4.035,-0.615,-1.195,-3.475,-5.265,-5.405,-1.095,-2.755,0.085,-10.345,-6.645,-12.235,-0.355,-8.175
161.41,166.45,187.63,184.63,184.73,194.08,189.1,194.47,171.25,194.02,189.78,181.49,189.79,187.73,189.74,185.32,189.44,187.03,187.44,190.11,178.87,181.79,187.18,186.63,,Peptide449,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-28.165,-23.125,-1.945,-4.945,-4.845,4.505,-0.475,4.895,-18.325,4.445,0.205,-8.085,0.215,-1.845,0.165,-4.255,-0.135,-2.545,-2.135,0.535,-10.705,-7.785,-2.395,-2.945
186.46,184.14,190.3,185.24,179.89,178.46,188.12,185.32,184.38,188.58,187.72,183.21,190.59,188.79,184.61,186.49,190.29,188.48,183.49,181.17,189.53,178.76,190.14,189.38,,Peptide449,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-3.115,-5.435,0.725,-4.335,-9.685,-11.115,-1.455,-4.255,-5.195,-0.995,-1.855,-6.365,1.015,-0.785,-4.965,-3.085,0.715,-1.095,-6.085,-8.405,-0.045,-10.815,0.565,-0.195
187.3,186.94,191.83,191.84,185.41,189.09,188.24,195.61,195.82,188.29,187.58,192.87,192.05,186.98,192.71,190.28,187.73,189.03,183.54,185.24,183.7,185.41,193.39,188.06,,Peptide449,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-2.275,-2.635,2.255,2.265,-4.165,-0.485,-1.335,6.035,6.245,-1.285,-1.995,3.295,2.475,-2.595,3.135,0.705,-1.845,-0.545,-6.035,-4.335,-5.875,-4.165,3.815,-1.515
184.41,192.9,187.34,191.03,192.54,192.64,190.39,184.01,188.76,189.32,191.19,187.53,184.14,186.4,193.7,190.43,191.25,182.42,188.56,188.37,179.32,189.56,190.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.92,192.34,266.62,188.43,266.26,186.41,255.35,199.56,242.98,192.08,215.56,190.68,214.64,186.04,203.07,193.93,202.35,190.22,198.55,198.6,201.91,198.06,199.58,198.52,,Peptide450,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,PIK3R1-N,ZAP70-C,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,188.865,62.055,3.475,77.755,-0.435,77.395,-2.455,66.485,10.695,54.115,3.215,26.695,1.815,25.775,-2.825,14.205,5.065,13.485,1.355,9.685,9.735,13.045,9.195,10.715,9.655
251.13,174.16,228.36,250.87,217.11,234.63,211.21,219.15,197.42,202.97,193.72,194.08,191.03,196.38,185.07,189.18,191.66,188.61,193.48,200.96,198.66,192.37,193.61,193.31,,Peptide450,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,BLK,SRC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,62.265,0,39.495,62.005,28.245,45.765,22.345,30.285,8.555,14.105,4.855,5.215,2.165,7.515,-3.795,0.315,2.795,-0.255,4.615,0,9.795,3.505,4.745,4.445
237.54,193.9,234.24,184.62,235.34,186.35,230.16,188.06,228.61,186.15,220.16,188.73,209.74,188.94,201.04,190.71,195.06,189.63,190.15,192.2,193.38,186.53,190.78,188.93,,Peptide450,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,PIK3R1-C,VAV1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,48.675,5.035,45.375,-4.245,46.475,-2.515,41.295,-0.805,39.745,-2.715,31.295,-0.135,20.875,0.075,12.175,1.845,6.195,0.765,1.285,3.335,4.515,-2.335,1.915,0.065
222.39,193.15,213.86,188.45,190.59,184.07,186.87,188.59,189.79,189.5,189.4,188.47,187.6,190.69,187.66,185.66,187.08,189.14,188.23,190.94,193.92,188.15,189.38,189.68,,Peptide450,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,CRK,TXN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,33.525,4.285,24.995,-0.415,1.725,-4.795,-1.995,-0.275,0.925,0.635,0.535,-0.395,-1.265,1.825,-1.205,-3.205,-1.785,0.275,-0.635,2.075,5.055,-0.715,0.515,0.815
189.77,221.4,191.85,195.2,189.13,195.67,176.79,184.03,192.87,191.97,187.55,185.31,188.87,189.59,186.55,192.82,189.61,185.46,190,196.11,193.12,190.21,189.94,192.29,,Peptide450,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,PLCG1-N,FGR,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.905,32.535,2.985,6.335,0.265,6.805,-12.075,-4.835,4.005,3.105,-1.315,-3.555,0.005,0.725,-2.315,3.955,0.745,-3.405,1.135,7.245,4.255,1.345,1.075,3.425
206.78,188.5,193.38,196.56,187.03,186.91,182.05,180.81,192.68,187.58,193.13,187.22,190.87,190.7,187.58,190.03,189.81,190.72,193.2,192.98,193.83,194.27,183.44,187.45,,Peptide450,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,ITK,GRB2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,17.915,-0.365,4.515,7.695,-1.835,-1.955,-6.815,-8.055,3.815,-1.285,4.265,-1.645,2.005,1.835,-1.285,1.165,0.945,1.855,4.335,4.115,4.965,5.405,-5.425,-1.415
234.54,217.14,218.28,207.54,202.14,200.17,203.92,188.14,190.71,184.38,190.06,190.73,189.65,190.64,190.91,188.01,189.49,200.29,190.42,187.63,192.55,187.52,186.65,188.58,,Peptide450,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,PLCG1-NC,VAV3,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,45.675,28.275,29.415,18.675,13.275,11.305,15.055,-0.725,1.845,-4.485,1.195,1.865,0.785,1.775,2.045,-0.855,0.625,11.425,1.555,-1.235,3.685,-1.345,-2.215,-0.285
208.03,211.27,202.83,204.11,183.71,190.03,195.13,193.49,193.05,189.9,188.65,194.63,189.28,197.47,188.57,188.49,184.33,191.71,191.49,194.2,186.1,192.21,195.4,189.25,,Peptide450,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,SYK-C,TNS,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,19.165,22.405,13.965,15.245,-5.155,1.165,6.265,4.625,4.185,1.035,-0.215,5.765,0.415,8.605,-0.295,-0.375,-4.535,2.845,2.625,5.335,-2.765,3.345,6.535,0.385
175,172.71,168.51,168.08,184.37,256.73,203.14,264.02,187.41,260.08,184.98,250.45,191.92,225.99,196.02,220.34,192.63,198.53,188.38,199.22,188.98,192.06,188.68,196.57,,Peptide450,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,TENS1,PIK3R1-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-13.865,0,-20.355,0,-4.495,67.865,14.275,75.155,-1.455,71.215,-3.885,61.585,3.055,37.125,7.155,31.475,3.765,9.665,-0.485,10.355,0.115,3.195,-0.185,7.705
175.87,173.11,178.23,181.98,188.47,197.01,191.24,194.34,192.62,192.13,189.54,183.6,188.32,189.6,188.66,195.78,185.96,189.22,185.63,175.52,190.74,192.64,191.47,189.25,,Peptide450,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,PTPN11-N,NCK2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-12.995,-15.755,-10.635,-6.885,-0.395,8.145,2.375,5.475,3.755,3.265,0.675,-5.265,-0.545,0.735,-0.205,6.915,-2.905,0.355,-3.235,-13.345,1.875,3.775,2.605,0.385
213.14,173.01,200.08,190.85,197.61,184.9,192.61,186.57,193.33,188.39,188.65,183.5,183.65,191.06,188.33,183.65,184.72,187.58,184.53,190.74,195.68,188.43,187.36,194.14,,Peptide450,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,NCK1,PTPN11-NC,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,24.275,-15.855,11.215,1.985,8.745,-3.965,3.745,-2.295,4.465,-0.475,-0.215,-5.365,-5.215,2.195,-0.535,-5.215,-4.145,-1.285,-4.335,1.875,6.815,-0.435,-1.505,5.275
174.18,183.26,205.74,190.29,188.75,185.62,195.82,185.19,191.84,194.91,189.54,189.43,191.1,188.09,189.27,189.4,193.02,190.55,190.13,184.19,188.82,183.3,185.01,184.65,,Peptide450,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,PLCG1-C,GRAP2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-14.685,-5.605,16.875,1.425,-0.115,-3.245,6.955,-3.675,2.975,6.045,0.675,0.565,2.235,-0.775,0.405,0.535,4.155,1.685,1.265,-4.675,-0.045,-5.565,-3.855,-4.215
169.91,175.11,192.22,228.39,191.14,212.71,191.3,201.9,187.8,196.01,191.99,183.23,190.84,193.42,190.78,187.64,198.84,189.73,191.43,186.28,191.83,185.03,189.58,191.29,,Peptide450,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,TEC,LYN,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-18.955,0,3.355,39.525,2.275,23.845,2.435,13.035,-1.065,7.145,3.125,0,1.975,4.555,1.915,-1.225,9.975,0.865,2.565,-2.585,2.965,-3.835,0.715,2.425
172.17,168.21,190.08,209.86,192.07,191.56,191.42,192.48,181.97,190.01,186.51,193.26,187.5,191.96,189.27,189,190.52,193.23,192.31,193.07,185.64,187.44,182.93,179,,Peptide450,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,PTPN11-C,SOCS6,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,-16.695,-20.655,1.215,20.995,3.205,2.695,2.555,3.615,-6.895,1.145,-2.355,4.395,-1.365,3.095,0.405,0.135,1.655,4.365,3.445,4.205,-3.225,-1.425,-5.935,-9.865
195.76,264.54,198.08,238.5,183.95,228.82,185.68,208.63,185.91,203.26,184.1,193.77,181.22,192.52,193.87,188.38,194.52,194.01,184.62,181.23,191.16,188.58,192.45,187.14,,Peptide450,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,SOCS3,YES1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,6.895,75.675,9.215,49.635,-4.915,39.955,-3.185,19.765,-2.955,14.395,-4.765,4.905,-7.645,3.655,5.005,-0.485,5.655,5.145,-4.245,-7.635,2.295,-0.285,3.585,-1.725
199.27,194.31,197.59,195.39,187.71,189.96,192.5,196.67,193.94,195.75,192.49,194.09,192.69,194.43,192.22,187.87,190.88,194.7,197.21,194.55,192.08,188.21,195.97,183.93,,Peptide450,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,VAV2,SOCS2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,10.405,5.445,8.725,6.525,-1.155,1.095,3.635,7.805,5.075,6.885,3.625,5.225,3.825,5.565,3.355,-0.995,2.015,5.835,8.345,5.685,3.215,-0.655,7.105,-4.935
193.15,213.86,188.45,190.59,184.07,186.87,188.59,189.79,189.5,189.4,188.47,187.6,190.69,187.66,185.66,187.08,189.14,188.23,190.94,193.92,188.15,189.38,189.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
